Experiment: prion_toggle_expt_20190325 vial 15, Mon Mar 25 17:44:20 2019
1.3768,0.03442983845350511
1.3802,0.039795307383760914
1.384,0.037542165783703396
1.388,0.03388463812923348
1.3913,0.037542165783703396
1.3951,0.05256253161734037
1.399,0.03746442188916532
1.4024,0.03660902163029078
1.4062,0.053795855021585126
1.4101,0.040105868575812664
1.4135,0.02349494062171331
1.4173,0.05541333532919701
1.4213,0.026391217785128873
1.4246,0.03053199260518724
1.4284,0.041890576347347164
1.4324,0.053410530475460405
1.4358,0.05495134353104447
1.4396,0.02349494062171331
1.4435,0.03497487686927769
1.4468,0.023181555630944928
1.4507,0.03699788935340642
1.4546,0.03699788935340642
1.4579,0.040882041726595375
1.4618,0.0341183152426936
1.4657,0.03761990638503754
1.469,0.03777537770976025
1.4729,0.03816399841291229
1.4768,0.0376976436936296
1.4801,0.036375661441866214
1.484,0.038008560005998504
1.4879,0.037542165783703396
1.4913,0.03870792919158994
1.4951,0.03761990638503754
1.499,0.03761990638503754
1.5024,0.03995059454843464
1.5062,0.03730892422009546
1.5101,0.05564428762797746
1.5135,0.040649224244932114
1.5173,0.04018350066336396
1.5213,0.04212323642531146
1.5246,0.04018350066336396
1.5284,0.05464328438213961
1.5324,0.024278169061981103
1.5357,0.04142516769323912
1.5395,0.0352084152219323
1.5435,0.0410372369752956
1.5468,0.038241712680143536
1.5507,0.02404323562428523
1.5546,0.036764578606822695
1.5579,0.037542165783703396
1.5618,0.03730892422009546
1.5657,0.03870792919158994
1.569,0.04018350066336396
1.5729,0.03761990638503754
1.5768,0.0376976436936296
1.5802,0.036220071497353956
1.584,0.038241712680143536
1.5879,0.04018350066336396
1.5913,0.03901867441852147
1.5951,0.0372311704450059
1.599,0.03847483573937183
1.6024,0.036686801766514066
1.6062,0.03761990638503754
1.6102,0.03909635250517951
1.6135,0.0385525368460744
1.6174,0.03839713134300382
1.6213,0.04080443918083709
1.6246,0.03870792919158994
1.6285,0.05502835024008412
1.6324,0.03886330838160035
1.6357,0.03816399841291229
1.6396,0.04847121832461809
1.6435,0.03785310843371015
1.6468,0.0207510058416851
1.6507,0.04127000524530011
1.6546,0.022476243686154973
1.6579,0.036764578606822695
1.6618,0.024747945735640542
1.6657,0.023886596623269085
1.669,0.02459136687168062
1.6729,0.036531238197506255
1.6768,0.038241712680143536
1.6802,0.05456626151536881
1.684,0.03746442188916532
1.6879,0.03932936704183554
1.6913,0.03746442188916532
1.6951,0.038241712680143536
1.699,0.034663446165913214
1.7024,0.03645345146824752
1.7062,0.03839713134300382
1.7101,0.03831942365668439
1.7135,0.038241712680143536
1.7173,0.038630234663386886
1.7213,0.05464328438213961
1.7246,0.05518235396605675
1.7284,0.03831942365668439
1.7324,0.038630234663386886
1.7357,0.038008560005998504
1.7395,0.05078817603997976
1.7435,0.040882041726595375
1.7468,0.042898557081260336
1.7507,0.03932936704183554
1.7546,0.04251093769346248
1.7579,0.023964917794977225
1.7618,0.04235586701381422
1.7657,0.028189305336018933
1.769,0.023103201021376307
1.7729,0.04196813298377933
1.7768,0.023886596623269085
1.7801,0.03901867441852147
1.784,0.0372311704450059
1.7879,0.01973078427977626
1.7913,0.03699788935340642
1.7951,0.0376976436936296
1.799,0.03746442188916532
1.8024,0.03567540279581749
1.8062,0.0357532225074344
1.8102,0.03777537770976025
1.8135,0.037542165783703396
1.8174,0.0376976436936296
1.8213,0.03777537770976025
1.8246,0.038241712680143536
1.8285,0.038241712680143536
1.8324,0.03831942365668439
1.8357,0.03777537770976025
1.8396,0.03964000707919446
1.8435,0.03948469363250773
1.8468,0.03870792919158994
1.8507,0.056644745244195605
1.8546,0.03886330838160035
1.858,0.03940703198042428
1.8618,0.056260018386819155
1.8657,0.04413838928914693
1.869,0.029751429060945966
1.8729,0.05402701092586959
1.8768,0.03785310843371015
1.8802,0.03909635250517951
1.884,0.042821039752398704
1.8879,0.039795307383760914
1.8913,0.03847483573937183
1.8951,0.030063694316982748
1.899,0.03925169881664914
1.9024,0.039717658873987816
1.9062,0.0385525368460744
1.9102,0.03995059454843464
1.9135,0.041502743998348635
1.9174,0.03917402730458441
1.9213,0.03909635250517951
1.9246,0.03932936704183554
1.9284,0.03917402730458441
1.9324,0.03995059454843464
1.9357,0.03839713134300382
1.9395,0.03964000707919446
1.9435,0.03964000707919446
1.9468,0.03839713134300382
1.9507,0.03917402730458441
1.9546,0.0380862808550777
1.958,0.03932936704183554
1.9618,0.0385525368460744
1.9657,0.038241712680143536
1.9691,0.02459136687168062
1.9729,0.03964000707919446
1.9768,0.05248542138070533
1.9802,0.055721265270030074
1.984,0.04452566515734091
1.988,0.044912859324961474
1.9913,0.04235586701381422
1.9951,0.0326378574601236
1.9991,0.040882041726595375
2.0024,0.045067714123669944
2.0062,0.026391217785128873
2.0101,0.04196813298377933
2.0135,0.039717658873987816
2.0173,0.021770660580106238
2.0213,0.03917402730458441
2.0246,0.03886330838160035
2.0284,0.03847483573937183
2.0324,0.04196813298377933
2.0357,0.03629786811845115
2.0395,0.04134758810885941
2.0435,0.03839713134300382
2.0469,0.03870792919158994
2.0507,0.03956235199873248
2.0546,0.025843623901655732
2.058,0.035597579784644395
2.0618,0.04033875498851458
2.0657,0.03878562043077949
2.069,0.04057161185441238
2.0729,0.03925169881664914
2.0768,0.03839713134300382
2.0801,0.03940703198042428
2.084,0.03878562043077949
2.0879,0.04406092430842534
2.0913,0.04196813298377933
2.0951,0.05610610506104763
2.0991,0.03886330838160035
2.1024,0.0380862808550777
2.1062,0.05479732041986907
2.1101,0.04351857787686697
2.1135,0.024826230158534912
2.1173,0.028189305336018933
2.1213,0.039795307383760914
2.1246,0.03940703198042428
2.1284,0.03925169881664914
2.1324,0.03995059454843464
2.1357,0.03948469363250773
2.1396,0.03917402730458441
2.1435,0.029204836986828298
2.1469,0.026782256266097093
2.1507,0.040105868575812664
2.1546,0.040105868575812664
2.1579,0.039795307383760914
2.1618,0.039872952608421386
2.1657,0.03660902163029078
2.1691,0.0385525368460744
2.1729,0.038241712680143536
2.1768,0.0376976436936296
2.1802,0.025061063393568617
2.1841,0.03917402730458441
2.1879,0.05109688286331071
2.1913,0.05564428762797746
2.1951,0.03964000707919446
2.199,0.057798442194199495
2.2024,0.04847121832461809
2.2062,0.05695246867768944
2.2101,0.04258846812034811
2.2135,0.031078189627644193
2.2173,0.045067714123669944
2.2213,0.041192419101914624
2.2246,0.03816399841291229
2.2285,0.044215851000481976
2.2324,0.03777537770976025
2.2357,0.03956235199873248
2.2396,0.026782256266097093
2.2435,0.03870792919158994
2.2468,0.04026112946756655
2.2507,0.037930835865571666
2.2546,0.039795307383760914
2.2579,0.04033875498851458
2.2618,0.038630234663386886
2.2657,0.03917402730458441
2.2691,0.04002823320407778
2.2729,0.03839713134300382
2.2769,0.039872952608421386
2.2802,0.037542165783703396
2.284,0.040105868575812664
2.2879,0.04227832676049914
2.2913,0.04049399618156535
2.2951,0.040649224244932114
2.2991,0.037930835865571666
2.3024,0.04080443918083709
2.3062,0.03894099304415022
2.3102,0.05502835024008412
2.3135,0.04220078323096743
2.3174,0.040416377226481615
2.3213,0.038630234663386886
2.3247,0.04111482967861235
2.3285,0.0444482165207738
2.3324,0.039795307383760914
2.3357,0.039717658873987816
2.3396,0.04313108942570665
2.3435,0.03598666184627142
2.3468,0.04080443918083709
2.3507,0.042045686342884636
2.3546,0.040416377226481615
2.3579,0.03948469363250773
2.3618,0.04002823320407778
2.3657,0.04080443918083709
2.3691,0.040726833353584624
2.3729,0.040105868575812664
2.3768,0.040726833353584624
2.3802,0.03707565301175464
2.384,0.040882041726595375
2.3879,0.040649224244932114
2.3913,0.0410372369752956
2.3951,0.03964000707919446
2.3991,0.040726833353584624
2.4024,0.040416377226481615
2.4063,0.03839713134300382
2.4102,0.04142516769323912
2.4135,0.04785286863655536
2.4174,0.04468055262656634
2.4213,0.04769824865842409
2.4246,0.04499028835748753
2.4285,0.04545479396873198
2.4324,0.04468055262656634
2.4358,0.044912859324961474
2.4396,0.058567170814111336
2.4435,0.03940703198042428
2.4468,0.024826230158534912
2.4507,0.04986174390817233
2.4546,0.033105499470826416
2.4579,0.046692901172647794
2.4618,0.051636994895865485
2.4657,0.03170221581979149
2.4691,0.03255990553921251
2.4729,0.03201414936829927
2.4768,0.04646081968165561
2.4802,0.04607395197059638
2.484,0.029673354444748057
2.4879,0.047930173741354665
2.4913,0.04646081968165561
2.4951,0.0500161817410234
2.4991,0.04607395197059638
2.5024,0.0628661113332285
2.5063,0.046692901172647794
2.5102,0.0661602629906799
2.5135,0.05040221947946044
2.5174,0.04607395197059638
2.5213,0.06424577803599618
2.5246,0.051791283430830504
2.5285,0.04700229751770557
2.5324,0.06493522268549512
2.5357,0.0631727935686488
2.5396,0.047156976134088424
2.5435,0.05032501842698345
2.5468,0.03185818922109718
2.5507,0.0469249533209819
2.5546,0.04560960305179762
2.558,0.04777556027579344
2.5618,0.05094253594200282
2.5657,0.046615543936292525
2.5691,0.044293309442712925
2.5729,0.04947559246335764
2.5768,0.04653818343938809
2.5802,0.0469249533209819
2.584,0.04545479396873198
2.5879,0.03185818922109718
2.5913,0.032403991763962026
2.5951,0.030453951188018635
2.5991,0.0444482165207738
2.6024,0.06416915708670246
2.6062,0.036220071497353956
2.6101,0.04452566515734091
2.6135,0.04777556027579344
2.6174,0.04746629426521487
2.6213,0.04785286863655536
2.6246,0.032170096263474335
2.6285,0.047388969619404975
2.6324,0.04723431055411709
2.6357,0.049552829252135666
2.6396,0.04398345605804721
2.6435,0.036920122399896727
2.6468,0.03450771099483241
2.6507,0.04700229751770557
2.6546,0.04816206952106583
2.658,0.04723431055411709
2.6618,0.06409253293858619
2.6657,0.047388969619404975
2.6691,0.04653818343938809
2.6729,0.05094253594200282
2.6768,0.04018350066336396
2.6802,0.04576439907851082
2.684,0.03886330838160035
2.688,0.047156976134088424
2.6913,0.04622870884056596
2.6951,0.033027567409918746
2.699,0.04591918205052359
2.7024,0.04762093378453969
2.7062,0.045145136623784055
2.7101,0.04847121832461809
2.7135,0.047156976134088424
2.7173,0.046615543936292525
2.7213,0.048239361603839015
2.7246,0.049784520118365094
2.7285,0.04839393600534159
2.7324,0.0469249533209819
2.7358,0.047388969619404975
2.7396,0.04406092430842534
2.7435,0.04754361565350074
2.7468,0.047079638455437944
2.7507,0.0469249533209819
2.7546,0.032248064742324445
2.758,0.04677025514854627
2.7618,0.04723431055411709
2.7657,0.05233119118819474
2.7691,0.050865357613808726
2.7729,0.048239361603839015
2.7768,0.04553220014246939
2.7802,0.04870304575948481
2.784,0.0528709401718217
2.7879,0.031936170951411214
2.7913,0.04251093769346248
2.7952,0.04986174390817233
2.799,0.04870304575948481
2.8024,0.0326378574601236
2.8062,0.03357302235625248
2.8102,0.047311641715795716
2.8135,0.050865357613808726
2.8173,0.048239361603839015
2.8213,0.04831665043183975
2.8246,0.0500161817410234
2.8285,0.04754361565350074
2.8324,0.04754361565350074
2.8357,0.049707293079272574
2.8396,0.04839393600534159
2.8435,0.047930173741354665
2.8468,0.04808477418324486
2.8507,0.047079638455437944
2.8546,0.04777556027579344
2.858,0.06700200416545066
2.8618,0.04847121832461809
2.8657,0.032715806070513054
2.8691,0.03279375137029561
2.8729,0.04769824865842409
2.8769,0.04908935975861617
2.8802,0.04885758111670491
2.884,0.04762093378453969
2.888,0.04630608238242928
2.8913,0.04800747559009899
2.8952,0.05371879658368606
2.8991,0.04769824865842409
2.9024,0.04553220014246939
2.9063,0.05094253594200282
2.9101,0.031078189627644193
2.9135,0.052408307904535434
2.9173,0.04808477418324486
2.9213,0.03396253380627279
2.9247,0.03995059454843464
2.9285,0.04630608238242928
2.9324,0.04831665043183975
2.9357,0.06516498003146509
2.9396,0.04878031506461156
2.9435,0.05117405145696985
2.9469,0.06623680086878991
2.9507,0.048934843916219606
2.9546,0.04916661280204693
2.958,0.06531813561899824
2.9618,0.04916661280204693
2.9657,0.05248542138070533
2.9691,0.0661602629906799
2.9729,0.04885758111670491
2.9768,0.06562440846046158
2.9802,0.06547127842801004
2.984,0.04901210346343099
2.9879,0.06700200416545066
2.9913,0.050865357613808726
2.9952,0.04939835242437951
2.999,0.062022470868699386
3.0024,0.051868422834736805
3.0062,0.0679962917686332
3.0101,0.05333345585787974
3.0135,0.051945558996923324
3.0173,0.043441086730938494
3.0213,0.05040221947946044
3.0246,0.046692901172647794
3.0285,0.051791283430830504
3.0324,0.04878031506461156
3.0357,0.04607395197059638
3.0396,0.047388969619404975
3.0435,0.05094253594200282
3.0468,0.048239361603839015
3.0507,0.0492438625939986
3.0546,0.0527938428915018
3.058,0.05055661184303695
3.0618,0.04963006279062121
3.0657,0.04916661280204693
3.0691,0.04769824865842409
3.0729,0.04870304575948481
3.0768,0.046692901172647794
3.0802,0.06370936420884021
3.084,0.0502478141273226
3.0879,0.05047941728465766
3.0913,0.03419620100282117
3.0951,0.049707293079272574
3.0991,0.049784520118365094
3.1024,0.049784520118365094
3.1062,0.04986174390817233
3.1101,0.052408307904535434
3.1135,0.05310221258393888
3.1173,0.04908935975861617
3.1213,0.04878031506461156
3.1246,0.05040221947946044
3.1285,0.06692549818960458
3.1324,0.032170096263474335
3.1357,0.03380673914599086
3.1395,0.04142516769323912
3.1435,0.04831665043183975
3.1469,0.04878031506461156
3.1507,0.04847121832461809
3.1546,0.046692901172647794
3.1579,0.049707293079272574
3.1618,0.04993896444896606
3.1657,0.0352084152219323
3.1691,0.033183428222717026
3.1729,0.04916661280204693
3.1768,0.04862577320141526
3.1802,0.05209982159632709
3.184,0.050633803154864765
3.1879,0.049784520118365094
3.1913,0.04963006279062121
3.1951,0.05132837891112274
3.199,0.0668489890247308
3.2024,0.05556730675736432
3.2062,0.049552829252135666
3.2102,0.047388969619404975
3.2135,0.05109688286331071
3.2174,0.06707850695235429
3.2213,0.04986174390817233
3.2246,0.04939835242437951
3.2285,0.04947559246335764
3.2324,0.035519753473266746
3.2357,0.049707293079272574
3.2396,0.05633697021016992
3.2435,0.04986174390817233
3.2468,0.0500161817410234
3.2507,0.03598666184627142
3.2546,0.05410405642506966
3.2579,0.03598666184627142
3.2618,0.03598666184627142
3.2657,0.0500161817410234
3.2691,0.05101971102520153
3.2729,0.05078817603997976
3.2768,0.05579823968361275
3.2802,0.055259350983718036
3.284,0.049552829252135666
3.2879,0.06853145439168351
3.2913,0.06830211808775566
3.2951,0.05040221947946044
3.2991,0.050633803154864765
3.3024,0.05125121680609013
3.3063,0.04878031506461156
3.3102,0.055721265270030074
3.3135,0.04607395197059638
3.3174,0.05109688286331071
3.3213,0.054489235416234294
3.3246,0.054720304017005006
3.3285,0.06600717765893016
3.3324,0.036842352151127855
3.3357,0.036842352151127855
3.3396,0.056029143557717376
3.3435,0.05402701092586959
3.3469,0.05202269191730302
3.3507,0.053487601856593514
3.3546,0.05294803421378802
3.358,0.056260018386819155
3.3618,0.06401590559156212
3.3657,0.05140553777252599
3.3691,0.05456626151536881
3.3729,0.03497487686927769
3.3768,0.05047941728465766
3.3802,0.05101971102520153
3.384,0.05109688286331071
3.388,0.05171414078457204
3.3913,0.051636994895865485
3.3952,0.05155984576462558
3.399,0.0500161817410234
3.4024,0.05132837891112274
3.4062,0.04885758111670491
3.4102,0.06294278669620823
3.4135,0.054720304017005006
3.4174,0.05271674237237711
3.4213,0.036920122399896727
3.4246,0.036220071497353956
3.4285,0.05125121680609013
3.4324,0.03777537770976025
3.4357,0.05248542138070533
3.4396,0.05294803421378802
3.4435,0.056183063337263306
3.4468,0.05017060657983485
3.4507,0.0687607620444819
3.4546,0.036920122399896727
3.4579,0.039795307383760914
3.4618,0.0385525368460744
3.4657,0.050710991220421775
3.4691,0.05202269191730302
3.4729,0.0380862808550777
3.4768,0.05155984576462558
3.4802,0.0528709401718217
3.484,0.041813016433495775
3.4879,0.05364173491025248
3.4913,0.07089958648990446
3.4951,0.051791283430830504
3.4991,0.04839393600534159
3.5025,0.05564428762797746
3.5063,0.05248542138070533
3.5102,0.06814921129773133
3.5135,0.0385525368460744
3.5174,0.05302512501785728
3.5213,0.054335173519611146
3.5246,0.0548743335910018
3.5285,0.05233119118819474
3.5324,0.03948469363250773
3.5357,0.038241712680143536
3.5396,0.052408307904535434
3.5435,0.0548743335910018
3.5468,0.040105868575812664
3.5507,0.05225407123159265
3.5546,0.05702939147537478
3.5579,0.056798613410016685
3.5618,0.05749086057370967
3.5657,0.04947559246335764
3.5691,0.0527938428915018
3.5729,0.05741395711403463
3.5768,0.0502478141273226
3.5802,0.05310221258393888
3.5841,0.04127000524530011
3.5879,0.04993896444896606
3.5913,0.053872910224399106
3.5951,0.05109688286331071
3.5991,0.0527938428915018
3.6024,0.0528709401718217
3.6063,0.052639638614536466
3.6102,0.055875210869361425
3.6135,0.055336344771280466
3.6174,0.0527938428915018
3.6213,0.05726014052744155
3.6247,0.038630234663386886
3.6285,0.05256253161734037
3.6324,0.05556730675736432
3.6357,0.05918192198052097
3.6396,0.05302512501785728
3.6435,0.07044147672933398
3.6468,0.03738667470151391
3.6507,0.06891361789911876
3.6546,0.056721680939487484
3.658,0.05325637800358507
3.6618,0.06501181166309422
3.6657,0.040105868575812664
3.6691,0.05271674237237711
3.6729,0.05726014052744155
3.6768,0.05317929691248402
3.6802,0.051868422834736805
3.684,0.057567760811329194
3.6879,0.05510535371839076
3.6913,0.05371879658368606
3.6951,0.03785310843371015
3.6991,0.05202269191730302
