Experiment: prion_toggle_I_expt_20190430 vial 15, Tue Apr 30 14:40:22 2019
0.6788,0.08339849041096992
0.681,0.09727073672456144
0.6849,0.13542876401741166
0.6872,0.08287488956136624
0.691,0.0797180703124003
0.6949,0.08962623127359326
0.6971,0.11525950853890032
0.701,0.09321269653526998
0.7033,0.13542876401741166
0.7072,0.08182552297530321
0.7094,0.09423124935656912
0.7133,0.13474256144769925
0.7172,0.08522544666459064
0.7194,0.1365697517871186
0.7233,0.10992629015983368
0.7255,0.08470435240075458
0.7294,0.08496498859460988
0.7317,0.08366002115381044
0.7355,0.08652507425885192
0.7394,0.10673975775745015
0.7416,0.08600575473483052
0.7455,0.08470435240075458
0.7478,0.0841825445960136
0.7517,0.10968210730516414
0.7558,0.08261281892468264
0.7581,0.07812978307428531
0.762,0.08261281892468264
0.7642,0.0638035211047796
0.7681,0.0529039301698937
0.7704,0.08182552297530321
0.7742,0.08392137246098819
0.7781,0.10624716940698042
0.7804,0.08366002115381044
0.7843,0.13679754839859148
0.7865,0.0841825445960136
0.7904,0.08470435240075458
0.7926,0.10698581537661556
0.7965,0.08444353782181635
0.8004,0.0924469971600067
0.8026,0.08444353782181635
0.8065,0.06048318854627599
0.8087,0.1329067445972174
0.8126,0.11187419637414187
0.8149,0.08313677996837776
0.8187,0.08522544666459064
0.8226,0.07759887608505245
0.8248,0.14200043183724087
0.8287,0.1202824153938411
0.831,0.08103659535351504
0.8349,0.07812978307428531
0.8371,0.10352658457225472
0.841,0.08392137246098819
0.8449,0.06764075727669028
0.8472,0.08261281892468264
0.851,0.08339849041096992
0.8533,0.08287488956136624
0.8572,0.08235056779249006
0.8594,0.06490385051284353
0.8633,0.08366002115381044
0.8672,0.06873000457768252
0.8694,0.0841825445960136
0.8733,0.08182552297530321
0.8756,0.05091380942624357
0.8795,0.08730272992251031
0.8836,0.0854857268713356
0.8859,0.051198757050605614
0.8898,0.08678446903913817
0.892,0.08103659535351504
0.8959,0.1275799090924481
0.8981,0.08208813589836672
0.902,0.05657221479343377
0.9058,0.08313677996837776
0.908,0.08208813589836672
0.9119,0.08287488956136624
0.9142,0.14087526397404504
0.9181,0.051768006257232546
0.9203,0.09397686538797523
0.9242,0.05488359428411327
0.9281,0.08522544666459064
0.9303,0.11332868729141699
0.9342,0.086265502910019
0.9364,0.12617818400780567
0.9403,0.08208813589836672
0.9426,0.13611375813174975
0.9465,0.0841825445960136
0.9503,0.08833714414826666
0.9526,0.08470435240075458
0.9565,0.08600575473483052
0.9587,0.08652507425885192
0.9626,0.08522544666459064
0.9649,0.08704368750812852
0.9687,0.10992629015983368
0.9726,0.07706722645625363
0.9749,0.08522544666459064
0.9788,0.08235056779249006
0.981,0.05205230853129783
0.9849,0.086265502910019
0.9872,0.08235056779249006
0.991,0.10943776939600625
0.9949,0.08392137246098819
0.9971,0.086265502910019
1.001,0.08704368750812852
1.0033,0.10894862756442425
1.0072,0.08522544666459064
1.0094,0.10128621992595754
1.0133,0.086265502910019
1.0171,0.05516555664396694
1.0194,0.1349714301959417
1.0232,0.08339849041096992
1.0255,0.05741369874895552
1.0293,0.05713341256845561
1.0316,0.0841825445960136
1.0355,0.08833714414826666
1.0393,0.08652507425885192
1.0416,0.08496498859460988
1.0455,0.0841825445960136
1.0477,0.13702521175852733
1.0516,0.08313677996837776
1.0539,0.07008717462224023
1.0577,0.086265502910019
1.0616,0.07386160791595986
1.0639,0.1381615356907855
1.0677,0.11933069505602689
1.07,0.0854857268713356
1.0739,0.062147000746957004
1.0781,0.08313677996837776
1.0803,0.0841825445960136
1.0842,0.1275799090924481
1.0865,0.08313677996837776
1.0903,0.08287488956136624
1.0926,0.11211699322269042
1.0964,0.08366002115381044
1.1003,0.10894862756442425
1.1026,0.08366002115381044
1.1065,0.09295763379305766
1.1087,0.08366002115381044
1.1126,0.08287488956136624
1.1149,0.057693776897577154
1.1187,0.0857458294749156
1.1226,0.08600575473483052
1.1249,0.13702521175852733
1.1288,0.07998214115045055
1.131,0.12734664002681872
1.1349,0.08470435240075458
1.1372,0.0812997529713646
1.141,0.08496498859460988
1.1449,0.0854857268713356
1.1471,0.08522544666459064
1.151,0.08287488956136624
1.1532,0.08392137246098819
1.1571,0.09499338769877852
1.1594,0.08470435240075458
1.1632,0.13793453605914152
1.1671,0.053753631227628995
1.1694,0.08807880339654961
1.1732,0.11211699322269042
1.1755,0.08366002115381044
1.1794,0.10968210730516414
1.1816,0.08235056779249006
1.1855,0.08470435240075458
1.1894,0.08522544666459064
1.1916,0.05992695221180733
1.1955,0.09014064973478686
1.1978,0.1138123000294099
1.2017,0.08756159653841644
1.2058,0.07412977885442362
1.208,0.0797180703124003
1.2119,0.08339849041096992
1.2141,0.08470435240075458
1.218,0.08392137246098819
1.2203,0.05825331041291548
1.2242,0.11163124636282717
1.2281,0.08182552297530321
1.2303,0.08522544666459064
1.2342,0.08261281892468264
1.2365,0.12051997968176242
1.2404,0.08600575473483052
1.2427,0.051198757050605614
1.2465,0.13565722943358782
1.2504,0.0854857268713356
1.2527,0.05516555664396694
1.2566,0.07706722645625363
1.2588,0.1155001827651253
1.2627,0.08261281892468264
1.265,0.08261281892468264
1.2689,0.11765952108931044
1.2727,0.08704368750812852
1.275,0.0857458294749156
1.2789,0.08652507425885192
1.2811,0.08522544666459064
1.285,0.05713341256845561
1.2892,0.08730272992251031
1.2914,0.08522544666459064
1.2953,0.05964852655250885
1.2975,0.0841825445960136
1.3015,0.0854857268713356
1.3037,0.0514834892121635
1.3076,0.08077325563277282
1.3115,0.08600575473483052
1.3137,0.11090147526530836
1.3176,0.07865994963965761
1.3198,0.08339849041096992
1.3237,0.13679754839859148
1.326,0.07812978307428531
1.3299,0.11670130664396627
1.3337,0.059091058637326555
1.336,0.07546779942629767
1.3399,0.08366002115381044
1.3421,0.11525950853890032
1.346,0.08704368750812852
1.3483,0.13588556074814673
1.3521,0.08261281892468264
1.356,0.08859531012048982
1.3582,0.05488359428411327
1.3621,0.08496498859460988
1.3644,0.11405387903083863
1.3683,0.0854857268713356
1.3705,0.08444353782181635
1.3744,0.08392137246098819
1.3783,0.10203446271523631
1.3805,0.0857458294749156
1.3844,0.06764075727669028
1.3867,0.08522544666459064
1.3906,0.0593698954687657
1.3947,0.08962623127359326
1.397,0.0857458294749156
1.4009,0.10870382321601468
1.4031,0.08470435240075458
1.407,0.08444353782181635
1.4093,0.04690172315270458
1.4131,0.07786442227090129
1.417,0.0903975993142716
1.4193,0.0762683546925973
1.4232,0.06325215365148296
1.4255,0.13793453605914152
1.4294,0.08833714414826666
1.4316,0.062423592008137074
1.4355,0.08444353782181635
1.4394,0.08522544666459064
1.4416,0.11813773781612957
1.4455,0.061038607043044535
1.4478,0.08678446903913817
1.4517,0.08704368750812852
1.4558,0.08807880339654961
1.4581,0.057693776897577154
1.462,0.07812978307428531
1.4642,0.1145365833221813
1.4681,0.1392945535571537
1.4703,0.0794538160155821
1.4742,0.055728849631349164
1.478,0.09372231208976889
1.4803,0.08600575473483052
1.4842,0.05488359428411327
1.4865,0.0857458294749156
1.4903,0.08678446903913817
1.4926,0.0888533015665871
1.4964,0.11405387903083863
1.5003,0.11284446687026228
1.5025,0.08936876189113807
1.5064,0.08444353782181635
1.5087,0.1138123000294099
1.5125,0.08600575473483052
1.5148,0.13679754839859148
1.5186,0.08600575473483052
1.5225,0.08730272992251031
1.5247,0.116941083376639
1.5286,0.08704368750812852
1.5309,0.11501868402485094
1.5347,0.1155001827651253
1.537,0.09014064973478686
1.5408,0.11138814298026056
1.5447,0.08782028761142291
1.547,0.057693776897577154
1.5509,0.08652507425885192
1.5531,0.11646138083099256
1.557,0.11114488601753203
1.5592,0.06048318854627599
1.5631,0.08704368750812852
1.5669,0.08911111873937916
1.5692,0.11765952108931044
1.5731,0.086265502910019
1.5753,0.11718071122885565
1.5792,0.14200043183724087
1.5814,0.0909109804188395
1.5853,0.14289823517625266
1.5892,0.11525950853890032
1.5914,0.08859531012048982
1.5953,0.08704368750812852
1.5975,0.11429530672699306
1.6014,0.08807880339654961
1.6037,0.05713341256845561
1.6075,0.08936876189113807
1.6114,0.11765952108931044
1.6137,0.0888533015665871
1.6176,0.08730272992251031
1.6198,0.1202824153938411
1.6237,0.066000989120645
1.626,0.09142367244171212
1.6298,0.08807880339654961
1.6337,0.1292088747634359
1.636,0.08704368750812852
1.6398,0.08962623127359326
1.6421,0.08730272992251031
1.646,0.08756159653841644
1.6482,0.05262027014421
1.6521,0.138615138395208
1.656,0.08988352713792847
1.6582,0.09065437612594662
1.6621,0.08936876189113807
1.6644,0.0909109804188395
1.6682,0.08988352713792847
1.6705,0.1126021282633185
1.6743,0.08807880339654961
1.6782,0.062423592008137074
1.6805,0.09116741244144166
1.6844,0.08859531012048982
1.6866,0.1365697517871186
1.6905,0.0708991500880144
1.6928,0.09142367244171212
1.6966,0.06325215365148296
1.7005,0.14087526397404504
1.7027,0.08859531012048982
1.7066,0.08936876189113807
1.7089,0.09065437612594662
1.7127,0.09499338769877852
1.715,0.09065437612594662
1.7188,0.1126021282633185
1.7227,0.0888533015665871
1.725,0.08782028761142291
1.7289,0.08600575473483052
1.7311,0.0909109804188395
1.735,0.09397686538797523
1.7392,0.11765952108931044
1.7414,0.09193567736442176
1.7453,0.0909109804188395
1.7475,0.08962623127359326
1.7514,0.14289823517625266
1.7537,0.08833714414826666
1.7576,0.06682176095782755
1.7614,0.08859531012048982
1.7637,0.09802685244987486
1.7676,0.09193567736442176
1.7698,0.14177565779990176
1.7737,0.09014064973478686
1.7759,0.08050973353916369
1.7798,0.113086653144167
1.7837,0.09423124935656912
1.786,0.08936876189113807
1.7898,0.11525950853890032
1.7921,0.0924469971600067
1.796,0.0888533015665871
1.7982,0.09193567736442176
1.8021,0.09219142278011982
1.806,0.1275799090924481
1.8082,0.09065437612594662
1.8121,0.06764075727669028
1.8144,0.13974683967438695
1.8183,0.09193567736442176
1.8205,0.08366002115381044
1.8244,0.11718071122885565
1.8283,0.09321269653526998
1.8305,0.0797180703124003
1.8344,0.09321269653526998
1.8366,0.09219142278011982
1.8405,0.1381615356907855
1.8448,0.0909109804188395
1.847,0.06435408589580505
1.8509,0.10624716940698042
1.8531,0.09014064973478686
1.857,0.09193567736442176
1.8592,0.062423592008137074
1.8631,0.09448546423721893
1.867,0.09397686538797523
1.8692,0.07520057224626975
1.8731,0.11813773781612957
1.8754,0.09651312494728892
1.8792,0.14557932159578346
1.8815,0.12099467066087133
1.8853,0.09346758921976739
1.8893,0.09167976066707317
1.8915,0.1442410794720277
1.8954,0.09193567736442176
1.8976,0.12265151456793988
1.9015,0.09448546423721893
1.9038,0.14401759261300284
1.9076,0.09372231208976889
1.9115,0.096765828827022
1.9138,0.08730272992251031
1.9177,0.1219423076390499
1.9199,0.0924469971600067
1.9238,0.14244959174546523
1.9261,0.09550063769572414
1.9299,0.10943776939600625
1.9338,0.09193567736442176
1.9361,0.11622130573747058
1.9399,0.09448546423721893
1.9422,0.13974683967438695
1.9461,0.1217056160356822
1.9503,0.09473951027107563
1.9526,0.12265151456793988
1.9564,0.14468766983724368
1.9587,0.10427047577539761
1.9626,0.11933069505602689
1.9648,0.08287488956136624
1.9687,0.09321269653526998
1.9726,0.12123179773883808
1.9748,0.09270240074939107
1.9788,0.09346758921976739
1.981,0.06407890367728819
1.9849,0.12075739803957908
1.9871,0.09752294121404104
1.991,0.09752294121404104
1.9949,0.10796847387522635
1.9971,0.11765952108931044
2.001,0.09116741244144166
2.0032,0.09473951027107563
2.0072,0.09701836600741698
2.0094,0.09346758921976739
2.0133,0.12288762822024057
2.0172,0.09651312494728892
2.0194,0.11742019040006269
2.0233,0.09423124935656912
2.0256,0.09701836600741698
2.0295,0.09550063769572414
2.0337,0.09295763379305766
2.0359,0.10302985499424988
2.0398,0.06517843353055963
2.0421,0.09193567736442176
2.046,0.14513375012333596
2.0482,0.09473951027107563
2.0521,0.113086653144167
2.0559,0.1462467275356164
2.0582,0.09397686538797523
2.0621,0.08600575473483052
2.0643,0.10451811955708756
2.0682,0.0962602541316332
2.0705,0.10796847387522635
2.0744,0.09575401074369394
2.0782,0.13974683967438695
2.0805,0.09727073672456144
2.0844,0.096765828827022
2.0866,0.09219142278011982
2.0905,0.09014064973478686
2.0927,0.09423124935656912
2.0966,0.14357023474604647
2.1004,0.10203446271523631
2.1027,0.0962602541316332
2.1066,0.09397686538797523
2.1088,0.11933069505602689
2.1127,0.09065437612594662
2.1149,0.0962602541316332
2.1188,0.06981612916334368
2.1227,0.0903975993142716
2.1249,0.07892475595310622
2.1288,0.09827855966492138
2.1311,0.0990326905003861
2.135,0.096765828827022
2.1392,0.08470435240075458
2.1415,0.08392137246098819
2.1453,0.09827855966492138
2.1476,0.09752294121404104
2.1515,0.14802092575969783
2.1537,0.09752294121404104
2.1576,0.09651312494728892
2.1614,0.09397686538797523
2.1637,0.1202824153938411
2.1676,0.09777497971094862
2.1699,0.12851158432664633
2.1737,0.10228355298747605
2.176,0.06981612916334368
2.1799,0.098781478457308
2.1838,0.09853010158969444
2.186,0.1462467275356164
2.1899,0.09727073672456144
2.1921,0.098781478457308
2.196,0.10053651440910727
2.1983,0.1254754152150861
2.2021,0.10003589506273536
2.206,0.09853010158969444
2.2082,0.14669103247981963
2.2121,0.10028628645542759
2.2143,0.09827855966492138
2.2182,0.10028628645542759
2.2205,0.12430129252459199
2.2243,0.098781478457308
2.2282,0.09953462104098731
2.2305,0.0706286847895603
2.2343,0.10078657915300082
2.2366,0.12265151456793988
2.2405,0.08235056779249006
2.2427,0.0962602541316332
2.2466,0.0990326905003861
2.2504,0.10028628645542759
2.2527,0.09777497971094862
2.2566,0.09953462104098731
2.2589,0.10103648091586026
2.2627,0.10153579641108501
2.265,0.1219423076390499
2.2689,0.09752294121404104
2.2727,0.09853010158969444
2.275,0.09853010158969444
2.2789,0.12687968030815977
2.2811,0.09827855966492138
2.285,0.09752294121404104
2.2892,0.1257098131757447
2.2914,0.098781478457308
2.2953,0.12265151456793988
2.2976,0.10053651440910727
2.3015,0.0990326905003861
2.3037,0.12524087531046268
2.3076,0.09953462104098731
2.3115,0.09651312494728892
2.3138,0.09953462104098731
2.3176,0.10028628645542759
2.3199,0.0794538160155821
2.3238,0.10302985499424988
2.326,0.10302985499424988
2.3299,0.15066722642898156
2.3338,0.10968210730516414
2.336,0.10796847387522635
2.3399,0.10103648091586026
2.3422,0.09802685244987486
2.3461,0.10078657915300082
2.3503,0.10028628645542759
2.3526,0.15416804192225042
2.3564,0.09651312494728892
2.3587,0.09953462104098731
2.3626,0.10228355298747605
2.3648,0.10003589506273536
2.3687,0.10402267216555616
2.3725,0.10003589506273536
2.3748,0.07600169036749616
2.3787,0.09827855966492138
2.3809,0.06873000457768252
2.3848,0.10278124890178819
2.3871,0.1500073266635218
2.3909,0.09928373795106349
2.3948,0.10178521059856327
2.397,0.10476560373233856
2.4009,0.10153579641108501
2.4032,0.10003589506273536
2.4071,0.09014064973478686
2.4093,0.09802685244987486
2.4132,0.09777497971094862
2.417,0.10377470850538717
2.4193,0.10377470850538717
2.4232,0.07386160791595986
2.4255,0.10747745858872437
2.4293,0.1292088747634359
2.4316,0.10327830014306338
2.4355,0.12617818400780567
2.4394,0.12967303967877475
2.4416,0.10253248164118267
2.4455,0.15547283138083545
2.4478,0.10278124890178819
2.4516,0.10501292852240585
2.4539,0.10153579641108501
2.4578,0.12217885446807919
2.4616,0.09802685244987486
2.4639,0.10327830014306338
2.4678,0.15285889761616778
2.4701,0.10128621992595754
2.4739,0.12687968030815977
2.4781,0.10526009414808757
2.4803,0.15285889761616778
2.4842,0.09978534000132044
2.4865,0.0762683546925973
2.4903,0.10451811955708756
2.4926,0.15066722642898156
2.4965,0.10402267216555616
2.5004,0.07546779942629767
2.5026,0.153950154479502
2.5065,0.10698581537661556
2.5088,0.10673975775745015
2.5127,0.10600063823996553
2.5149,0.10501292852240585
2.5188,0.1287441537880819
2.5227,0.10402267216555616
2.525,0.10228355298747605
2.5289,0.1275799090924481
2.5311,0.10278124890178819
2.535,0.07546779942629767
2.5392,0.15285889761616778
2.5415,0.10526009414808757
2.5453,0.14064984028363714
2.5476,0.10894862756442425
2.5515,0.1123596371165354
2.5537,0.12851158432664633
2.5576,0.10427047577539761
2.5614,0.10427047577539761
2.5637,0.12990491406388294
2.5676,0.1563402872166556
2.5698,0.10526009414808757
2.5737,0.10451811955708756
2.576,0.1317549390119519
2.5798,0.1057539487872079
2.5837,0.1123596371165354
2.5859,0.07812978307428531
2.5898,0.11718071122885565
2.5921,0.10673975775745015
2.596,0.13106221242828153
2.5982,0.1057539487872079
2.6021,0.10870382321601468
2.606,0.15742191898577818
2.6083,0.10673975775745015
2.6122,0.0962602541316332
2.6144,0.08024602880211384
2.6183,0.10501292852240585
2.6225,0.158285085153689
2.6248,0.10796847387522635
2.6287,0.1123596371165354
2.6309,0.1317549390119519
2.6348,0.10919327622001795
2.6371,0.1381615356907855
2.6409,0.1084588629611416
2.6448,0.11017031817192191
2.647,0.08208813589836672
2.6509,0.15742191898577818
2.6532,0.1057539487872079
2.6571,0.1317549390119519
2.6593,0.10772304461469573
2.6632,0.07733314423946624
2.6671,0.13359619244299603
2.6694,0.10894862756442425
2.6732,0.10870382321601468
2.6755,0.1123596371165354
2.6794,0.13198557353120732
2.6817,0.10673975775745015
2.6855,0.13036824758583077
2.6894,0.10919327622001795
2.6916,0.13634182175473553
2.6955,0.10870382321601468
2.6978,0.10992629015983368
2.7017,0.10919327622001795
2.7059,0.13634182175473553
2.7081,0.10821374658571947
2.712,0.07918937798701464
2.7143,0.1589312178587189
2.7182,0.10870382321601468
2.7204,0.13451355791194142
2.7243,0.10943776939600625
2.7282,0.10028628645542759
2.7304,0.13679754839859148
2.7343,0.11041419155290433
2.7366,0.1123596371165354
2.7405,0.10894862756442425
2.7427,0.10992629015983368
2.7466,0.15785373909869427
2.7505,0.10894862756442425
2.7528,0.08287488956136624
2.7566,0.11765952108931044
2.7589,0.08024602880211384
2.7628,0.1183766242498161
2.767,0.08313677996837776
2.7692,0.10427047577539761
2.7731,0.1217056160356822
2.7753,0.10870382321601468
2.7792,0.11114488601753203
2.7815,0.10919327622001795
2.7854,0.1329067445972174
2.7893,0.15763788837055592
2.7915,0.10870382321601468
2.7954,0.10796847387522635
2.7977,0.14978711267867983
2.8016,0.11187419637414187
2.8038,0.11017031817192191
2.8077,0.08208813589836672
2.8116,0.10870382321601468
2.8138,0.11284446687026228
2.8177,0.11065791051382867
2.8199,0.10698581537661556
2.8238,0.13542876401741166
2.8261,0.11163124636282717
2.8299,0.08911111873937916
2.8338,0.11429530672699306
2.836,0.08600575473483052
2.84,0.1352001643286338
2.8422,0.10894862756442425
2.8461,0.08287488956136624
2.8503,0.1126021282633185
2.8526,0.11211699322269042
2.8564,0.10028628645542759
2.8587,0.11284446687026228
2.8626,0.11163124636282717
2.8648,0.12146877946629642
2.8687,0.16321185549074158
2.8726,0.08652507425885192
2.8748,0.113086653144167
2.8787,0.08600575473483052
2.881,0.11357056951798072
2.8849,0.11041419155290433
2.8871,0.11332868729141699
2.891,0.13565722943358782
2.8949,0.11211699322269042
2.8972,0.0924469971600067
2.9011,0.15547283138083545
2.9033,0.11163124636282717
2.9072,0.11429530672699306
2.9114,0.11429530672699306
2.9137,0.09372231208976889
2.9175,0.17059288224515157
2.9198,0.11501868402485094
2.9237,0.08287488956136624
2.926,0.11357056951798072
2.9298,0.11138814298026056
2.9337,0.1126021282633185
2.936,0.13634182175473553
2.9399,0.16321185549074158
2.9421,0.11187419637414187
2.946,0.13611375813174975
2.9483,0.11405387903083863
2.9521,0.12335942368044639
2.956,0.12123179773883808
2.9583,0.11332868729141699
2.9622,0.15176459446475454
2.9644,0.1155001827651253
2.9683,0.11622130573747058
2.9705,0.09065437612594662
2.9744,0.11598108116275307
2.9783,0.0888533015665871
2.9805,0.1145365833221813
2.9844,0.11670130664396627
2.9867,0.11742019040006269
2.9906,0.138615138395208
2.9947,0.11956884500787268
2.997,0.16107735733528505
3.0009,0.13884174180196351
3.0031,0.11574070690578997
3.007,0.11646138083099256
3.0093,0.11933069505602689
3.0131,0.11622130573747058
3.017,0.09014064973478686
3.0193,0.11933069505602689
3.0232,0.10992629015983368
3.0254,0.11718071122885565
3.0294,0.08678446903913817
3.0316,0.1145365833221813
3.0355,0.11718071122885565
3.0394,0.163424670334667
3.0416,0.11718071122885565
3.0455,0.1365697517871186
3.0478,0.11477770902030449
3.0517,0.0909109804188395
3.0559,0.10624716940698042
3.0581,0.11574070690578997
3.062,0.1186153629937734
3.0643,0.14244959174546523
3.0682,0.1217056160356822
3.0705,0.10796847387522635
3.0743,0.11670130664396627
3.0782,0.16406242598477083
3.0805,0.1183766242498161
3.0844,0.1183766242498161
3.0866,0.1202824153938411
3.0905,0.16744647403148083
3.0948,0.11956884500787268
3.097,0.12051997968176242
3.1009,0.1587159582855031
3.1032,0.11933069505602689
3.107,0.11670130664396627
3.1093,0.15220268246627333
3.1132,0.116941083376639
3.117,0.13952076223768584
3.1193,0.1183766242498161
3.1232,0.14155075415757135
3.1254,0.12099467066087133
3.1293,0.09321269653526998
3.1316,0.11909239820039352
3.1354,0.14334636341879992
3.1393,0.12265151456793988
3.1416,0.11956884500787268
3.1455,0.12004470498184994
3.1477,0.16681417252917385
3.1516,0.13405514578838662
3.1539,0.1219423076390499
3.1578,0.10053651440910727
3.1616,0.1224152567140675
3.1639,0.11765952108931044
3.1678,0.15066722642898156
3.17,0.116941083376639
3.1739,0.11909239820039352
3.1781,0.13974683967438695
3.1803,0.1202824153938411
3.1842,0.12146877946629642
3.1865,0.13313669648820392
3.1904,0.12146877946629642
3.1926,0.09193567736442176
3.1965,0.1219423076390499
3.2004,0.14244959174546523
3.2026,0.11909239820039352
3.2065,0.11956884500787268
3.2088,0.1186153629937734
3.2126,0.12146877946629642
3.2149,0.12051997968176242
3.2188,0.1437939777575119
3.2227,0.1322160711735776
3.2249,0.12359510586757472
3.2288,0.10203446271523631
3.248,0.10673975775745015
3.2503,0.10870382321601468
3.2526,0.12004470498184994
3.2564,0.1460243855153951
3.2587,0.1219423076390499
3.2626,0.1219423076390499
3.2648,0.1217056160356822
3.2687,0.12430129252459199
3.2726,0.12406604010114952
3.2749,0.1219423076390499
3.2788,0.14824213562490518
3.281,0.12430129252459199
3.285,0.12265151456793988
3.2892,0.13997278603252783
3.2915,0.13611375813174975
3.2954,0.12851158432664633
3.2977,0.12641215724962274
3.3016,0.17059288224515157
3.3039,0.1219423076390499
3.3078,0.14580191692107491
3.3117,0.1442410794720277
3.3139,0.12265151456793988
3.3178,0.12265151456793988
3.3201,0.1792719954986659
3.324,0.12500619327576168
3.3281,0.12051997968176242
3.3304,0.14468766983724368
3.3343,0.1392945535571537
3.3366,0.12524087531046268
3.3404,0.11789870349524734
3.3427,0.1730920987508544
3.3466,0.1257098131757447
3.3505,0.12967303967877475
