Experiment: prion_toggle_J_expt_20190430 vial 6, Tue Apr 30 14:41:53 2019
0.7281,0.05273450291497994
0.732,0.061803891831225144
0.7342,0.05919639548692235
0.7381,0.0561389776192609
0.7404,0.0574513327204631
0.7443,0.05668616397636228
0.7481,0.05196289364971829
0.7504,0.06794873187918693
0.7543,0.05163188003133534
0.7565,0.06191227593346671
0.7604,0.058215463172492043
0.7627,0.05635791596989481
0.7665,0.056248457434888266
0.7704,0.05581041040789625
0.7727,0.055152700295836965
0.7765,0.05635791596989481
0.7788,0.05570084538777209
0.7827,0.056904889729946895
0.7849,0.05788810565008262
0.7888,0.05107975790869013
0.7927,0.058106365141571636
0.795,0.059414148591304006
0.7989,0.06375162117777489
0.8011,0.060936067214571565
0.805,0.05734208653453354
0.8091,0.05897855814811592
0.8114,0.0652618779708396
0.8153,0.05876063650966934
0.8175,0.05723281915050471
0.8214,0.05876063650966934
0.8236,0.04808890789891507
0.8275,0.05799724597003131
0.8314,0.058106365141571636
0.8336,0.05701422075685869
0.8375,0.0574513327204631
0.8397,0.05723281915050471
0.8436,0.051742239525075284
0.8458,0.06580027530851673
0.8497,0.058106365141571636
0.8536,0.06515413670555237
0.8559,0.05152149890506852
0.8597,0.05919639548692235
0.8619,0.060936067214571565
0.8658,0.05581041040789625
0.8681,0.05141109613820394
0.8719,0.060175622048628696
0.8758,0.06418353657817644
0.8781,0.0561389776192609
0.882,0.05482355694681029
0.8842,0.0574513327204631
0.8881,0.05591995411384598
0.8903,0.05679553747280508
0.8942,0.06353553918564803
0.8981,0.05788810565008262
0.9004,0.05052709391740606
0.9042,0.05646735323296426
0.9065,0.05537202236468364
0.9104,0.05602947651514523
0.9126,0.05843359584646368
0.9165,0.05570084538777209
0.9204,0.060392996902088214
0.9226,0.049530929822992675
0.9265,0.05766976153133019
0.9287,0.059522993575689576
0.9326,0.060392996902088214
0.9349,0.0574513327204631
0.9387,0.05052709391740606
0.9426,0.058215463172492043
0.9449,0.06418353657817644
0.9487,0.05602947651514523
0.951,0.06439937011393759
0.9549,0.05668616397636228
0.9571,0.05865164405742629
0.961,0.058106365141571636
0.9649,0.05799724597003131
0.9671,0.06071890193270768
0.971,0.056248457434888266
0.9732,0.053174948260537924
0.9771,0.052403942684772886
0.9793,0.0526243377305029
0.9832,0.05777894417311469
0.9871,0.058106365141571636
0.9893,0.060392996902088214
0.9932,0.05602947651514523
0.9954,0.05679553747280508
0.9993,0.05865164405742629
1.0015,0.06115314878101685
1.0054,0.05799724597003131
1.0093,0.059305282564293016
1.0115,0.06212898157709734
1.0154,0.06601549019627484
1.0177,0.05832454007180221
1.0215,0.05668616397636228
1.0238,0.059522993575689576
1.0277,0.05766976153133019
1.0316,0.051742239525075284
1.0338,0.05777894417311469
1.0377,0.06590789303375999
1.0399,0.05897855814811592
1.0438,0.06504637482280273
1.046,0.05701422075685869
1.0499,0.04719967087134247
1.0537,0.05107975790869013
1.056,0.05788810565008262
1.0599,0.05974062045034234
1.0621,0.05777894417311469
1.066,0.05908748735105007
1.0683,0.05865164405742629
1.0721,0.06061028787845757
1.076,0.05854263050588493
1.0783,0.060392996902088214
1.0821,0.05416469253795331
1.0844,0.06536959862615177
1.0883,0.06934084594833934
1.0905,0.058106365141571636
1.0944,0.052403942684772886
1.0983,0.05865164405742629
1.1005,0.056576769232364654
1.1044,0.05777894417311469
1.1067,0.06429146368643135
1.1105,0.05635791596989481
1.1147,0.060936067214571565
1.1169,0.05570084538777209
1.1208,0.059305282564293016
1.123,0.06147861430477164
1.1269,0.060936067214571565
1.1292,0.05734208653453354
1.133,0.05843359584646368
1.1369,0.05995816325286896
1.1392,0.05865164405742629
1.1431,0.054604021119612156
1.1453,0.057123530560963864
1.1492,0.05897855814811592
1.1514,0.06147861430477164
1.1553,0.058215463172492043
1.1592,0.05679553747280508
1.1614,0.05777894417311469
1.1653,0.057123530560963864
1.1676,0.05799724597003131
1.1715,0.05701422075685869
1.1737,0.05984940235645908
1.1776,0.058215463172492043
1.1815,0.06006690314728402
1.1837,0.05799724597003131
1.1876,0.06773425470220307
1.1899,0.05734208653453354
1.1938,0.05777894417311469
1.196,0.06644567337937524
1.1999,0.05854263050588493
1.2037,0.06590789303375999
1.206,0.06310312630009829
1.2099,0.05471379973169288
1.2121,0.05908748735105007
1.216,0.0616954868642523
1.2183,0.05908748735105007
1.2221,0.0620206391798197
1.226,0.06580027530851673
1.2282,0.0624538837599502
1.2321,0.05788810565008262
1.2344,0.05908748735105007
1.2382,0.06267038112014944
1.2405,0.06580027530851673
1.2443,0.058215463172492043
1.2483,0.05383497102660151
1.2505,0.05570084538777209
1.2544,0.06061028787845757
1.2567,0.06288679527874841
1.2605,0.05526237200770634
1.2627,0.059414148591304006
1.2666,0.054384399672407824
1.2705,0.060936067214571565
1.2727,0.05493329277371828
1.2766,0.06623062286575632
1.2788,0.05919639548692235
1.2827,0.06006690314728402
1.285,0.06623062286575632
1.2888,0.061370146696175354
1.2927,0.059305282564293016
1.2949,0.06687552819073073
1.2988,0.06104461845833864
1.301,0.06050165287081111
1.3049,0.05886960787037587
1.3072,0.05799724597003131
1.311,0.05919639548692235
1.3149,0.05919639548692235
1.3171,0.060175622048628696
1.321,0.061370146696175354
1.3232,0.05471379973169288
1.3271,0.05865164405742629
1.3294,0.059631817525992226
1.3332,0.06104461845833864
1.3371,0.05854263050588493
1.3394,0.05974062045034234
1.3432,0.06644567337937524
1.3455,0.060284319963789024
1.3494,0.06375162117777489
1.3516,0.05995816325286896
1.3555,0.0669829406442064
1.3594,0.05405480681699881
1.3616,0.06504637482280273
1.3655,0.05788810565008262
1.3678,0.05449422110263491
1.3717,0.05548165137467631
1.3758,0.06126165819067175
1.3781,0.05074822460621142
1.3819,0.060936067214571565
1.3842,0.059631817525992226
1.3881,0.06126165819067175
1.3903,0.05886960787037587
1.3942,0.055152700295836965
1.3981,0.05854263050588493
1.4003,0.06880582465247809
1.4042,0.05908748735105007
1.4065,0.0627785985957523
1.4103,0.05886960787037587
1.4126,0.05908748735105007
1.4165,0.06006690314728402
1.4203,0.05995816325286896
1.4226,0.06912689842342612
1.4264,0.060284319963789024
1.4287,0.06061028787845757
1.4325,0.057123530560963864
1.4348,0.06006690314728402
1.4386,0.05984940235645908
1.4425,0.05570084538777209
1.4448,0.053285005790745466
1.4486,0.053615049381947166
1.4509,0.05854263050588493
1.4548,0.06418353657817644
1.457,0.06321126065401383
1.4609,0.05984940235645908
1.4648,0.059631817525992226
1.467,0.06115314878101685
1.4709,0.060936067214571565
1.4732,0.05504300722075328
1.477,0.055152700295836965
1.4793,0.060284319963789024
1.4832,0.0616954868642523
1.487,0.058215463172492043
1.4893,0.06006690314728402
1.4932,0.054384399672407824
1.4955,0.05995816325286896
1.4993,0.06687552819073073
1.5016,0.06006690314728402
1.5055,0.05854263050588493
1.5094,0.06321126065401383
1.5116,0.05984940235645908
1.5155,0.06050165287081111
1.5177,0.05646735323296426
1.5216,0.06784150350147389
1.5258,0.06472296538959732
1.5281,0.0652618779708396
1.5319,0.061370146696175354
1.5342,0.06006690314728402
1.5381,0.06331937424766387
1.5403,0.06418353657817644
1.5442,0.06321126065401383
1.5481,0.06050165287081111
1.5503,0.060827495042052426
1.5542,0.059522993575689576
1.5564,0.054384399672407824
1.5603,0.06504637482280273
1.5626,0.060827495042052426
1.5664,0.06288679527874841
1.5703,0.053505056343253976
1.5725,0.057123530560963864
1.5764,0.06396762028729075
1.5786,0.05581041040789625
1.5825,0.056248457434888266
1.5847,0.05701422075685869
1.5886,0.06071890193270768
1.5925,0.0629949711775355
1.5947,0.06450725586821981
1.5986,0.05679553747280508
1.6009,0.06267038112014944
1.6047,0.060175622048628696
1.607,0.06115314878101685
1.6108,0.060936067214571565
1.6147,0.060175622048628696
1.6169,0.05130067172225239
1.6208,0.05995816325286896
1.6231,0.06741238569559727
1.6269,0.05995816325286896
1.6292,0.060936067214571565
1.633,0.06590789303375999
1.6369,0.060827495042052426
1.6392,0.05984940235645908
1.643,0.061370146696175354
1.6453,0.0575605577165188
1.6491,0.06666064180027753
1.6514,0.06147861430477164
1.6553,0.06483078917252527
1.6591,0.05974062045034234
1.6614,0.06331937424766387
1.6653,0.05777894417311469
1.6675,0.061370146696175354
1.6714,0.0616954868642523
1.6737,0.05548165137467631
1.6775,0.060936067214571565
1.6814,0.06147861430477164
1.6837,0.0627785985957523
1.6876,0.05471379973169288
1.6898,0.060936067214571565
1.6937,0.060175622048628696
1.6959,0.060175622048628696
1.6998,0.06191227593346671
1.7036,0.0620206391798197
1.7059,0.05734208653453354
1.7098,0.0574513327204631
1.712,0.0627785985957523
1.7159,0.059305282564293016
1.7182,0.057123530560963864
1.722,0.06050165287081111
1.7259,0.060827495042052426
1.7281,0.0620206391798197
1.732,0.06880582465247809
1.7343,0.06126165819067175
1.7382,0.061803891831225144
1.7404,0.05449422110263491
1.7443,0.0652618779708396
1.7482,0.06288679527874841
1.7504,0.06158706102451106
1.7543,0.06147861430477164
1.7565,0.06212898157709734
1.7604,0.061803891831225144
1.7627,0.05799724597003131
1.7665,0.06396762028729075
1.7704,0.06869875936838188
1.7727,0.06126165819067175
1.7765,0.06310312630009829
1.7788,0.06158706102451106
1.7827,0.06912689842342612
1.785,0.0669829406442064
1.7888,0.06212898157709734
1.7927,0.0561389776192609
1.7949,0.061803891831225144
1.7988,0.06396762028729075
1.8011,0.06223730313453846
1.805,0.060175622048628696
1.8092,0.0634274670890207
1.8114,0.061370146696175354
1.8153,0.06816312740065111
1.8175,0.06212898157709734
1.8215,0.06288679527874841
1.8237,0.06590789303375999
1.8276,0.0638596310887829
1.8315,0.06396762028729075
1.8337,0.061803891831225144
1.8376,0.060284319963789024
1.8398,0.0620206391798197
1.8437,0.06321126065401383
1.846,0.06223730313453846
1.8499,0.06934084594833934
1.8537,0.06158706102451106
1.856,0.06837744132876633
1.8599,0.06256214284435035
1.8621,0.06353553918564803
1.866,0.0634274670890207
1.8683,0.05416469253795331
1.8722,0.06429146368643135
1.876,0.06321126065401383
1.8783,0.0655849781395963
1.8822,0.0629949711775355
1.8845,0.06461512095760114
1.8884,0.06061028787845757
1.8925,0.06450725586821981
1.8947,0.06418353657817644
1.8986,0.06223730313453846
1.9009,0.0629949711775355
1.9047,0.06256214284435035
1.907,0.05777894417311469
1.9108,0.06580027530851673
1.9147,0.05766976153133019
1.917,0.06212898157709734
1.9209,0.07328428380373797
1.9231,0.06429146368643135
1.927,0.0636435905459134
1.9292,0.06461512095760114
1.9331,0.07200835419900464
1.937,0.07168891957438372
1.9392,0.06912689842342612
1.9431,0.0636435905459134
1.9453,0.05723281915050471
1.9492,0.053505056343253976
1.9515,0.07062282694397126
1.9553,0.060175622048628696
1.9592,0.06912689842342612
1.9614,0.06450725586821981
1.9653,0.0627785985957523
1.9676,0.0640755887812432
1.9715,0.06666064180027753
1.9737,0.06396762028729075
1.9776,0.06429146368643135
1.9815,0.06256214284435035
1.9837,0.07072952707477409
1.9876,0.06439937011393759
1.9899,0.05974062045034234
1.9937,0.06439937011393759
1.996,0.05788810565008262
1.9998,0.06310312630009829
2.0037,0.06504637482280273
2.006,0.06050165287081111
2.0099,0.06666064180027753
2.0121,0.06461512095760114
2.016,0.05908748735105007
2.0183,0.06353553918564803
2.0221,0.06439937011393759
2.026,0.06504637482280273
2.0282,0.07381506908677604
2.0321,0.0629949711775355
2.0344,0.0638596310887829
2.0383,0.07168891957438372
2.0405,0.06504637482280273
2.0444,0.059414148591304006
2.0483,0.06536959862615177
2.0505,0.06493859231429155
2.0544,0.0640755887812432
2.0566,0.05777894417311469
2.0605,0.0655849781395963
2.0647,0.06515413670555237
2.0669,0.06147861430477164
2.0708,0.06612306680432134
2.0731,0.06450725586821981
2.077,0.06439937011393759
2.0792,0.06472296538959732
2.0831,0.06837744132876633
2.087,0.07030260519551756
2.0892,0.06601549019627484
2.0931,0.06612306680432134
2.0954,0.06536959862615177
2.0992,0.06580027530851673
2.1015,0.06375162117777489
2.1053,0.07561600600513874
2.1092,0.06321126065401383
2.1115,0.0715824010872943
2.1154,0.06719770410714432
2.1176,0.06472296538959732
2.1215,0.06536959862615177
2.1237,0.06601549019627484
2.1276,0.07466328630165187
2.1315,0.06504637482280273
2.1337,0.07614459909228088
2.1376,0.06353553918564803
2.1399,0.06762698547319168
2.1437,0.0669829406442064
2.146,0.06805593984312264
2.1499,0.06784150350147389
2.1538,0.06547729867977647
2.156,0.0638596310887829
2.1599,0.06687552819073073
2.1621,0.06623062286575632
2.166,0.06483078917252527
2.1682,0.061370146696175354
2.1721,0.06891286958445875
2.176,0.07030260519551756
2.1782,0.0669829406442064
2.1821,0.06590789303375999
2.1844,0.060827495042052426
2.1883,0.06730505513182816
2.1925,0.06147861430477164
2.1947,0.06612306680432134
2.1986,0.06655316784724619
2.2008,0.06472296538959732
2.2047,0.06741238569559727
2.207,0.06784150350147389
2.2108,0.06461512095760114
2.2147,0.06762698547319168
2.2169,0.06880582465247809
2.2208,0.06944778923693562
2.2231,0.07072952707477409
2.227,0.07136930364925131
2.2292,0.06267038112014944
2.2331,0.06730505513182816
2.237,0.06869875936838188
2.2392,0.07888531334221405
2.2431,0.06784150350147389
2.2454,0.06901989417206256
2.2493,0.06869875936838188
2.2515,0.06784150350147389
2.2554,0.06115314878101685
2.2592,0.06256214284435035
2.2615,0.0638596310887829
2.2654,0.06126165819067175
2.2676,0.06730505513182816
2.2715,0.06805593984312264
2.2738,0.06751969580705364
2.2776,0.07211479215371597
2.2815,0.06869875936838188
2.2838,0.06944778923693562
2.2876,0.06773425470220307
2.2898,0.06212898157709734
2.2937,0.06880582465247809
2.296,0.06784150350147389
2.2999,0.07656711661154514
2.3038,0.06869875936838188
2.306,0.07008902282310636
2.3099,0.06504637482280273
2.3121,0.06859167372523078
2.316,0.06837744132876633
2.3182,0.06880582465247809
2.3221,0.06234560385934884
2.3259,0.0627785985957523
2.3282,0.06773425470220307
2.3321,0.06773425470220307
2.3343,0.07200835419900464
2.3382,0.06418353657817644
2.3404,0.06934084594833934
2.3443,0.060284319963789024
2.3482,0.06955471221978016
2.3504,0.0634274670890207
2.3543,0.07008902282310636
2.3565,0.06934084594833934
2.3604,0.06976849730066181
2.3626,0.06998220125182542
2.3665,0.06891286958445875
2.3704,0.06987535941370915
2.3726,0.07370895204635985
2.3765,0.06934084594833934
2.3788,0.06901989417206256
2.3826,0.0725403429095115
2.3849,0.07008902282310636
2.3887,0.06912689842342612
2.3926,0.07168891957438372
2.3949,0.06976849730066181
2.3988,0.07040936601201331
2.401,0.07136930364925131
2.4049,0.07698931735690895
2.4072,0.06923388234627659
2.411,0.06429146368643135
2.4149,0.06923388234627659
2.4172,0.07115612554197348
2.4211,0.06923388234627659
2.4233,0.07062282694397126
2.4272,0.06837744132876633
2.4313,0.07168891957438372
2.4336,0.06944778923693562
2.4375,0.06396762028729075
2.4397,0.07115612554197348
2.4436,0.06547729867977647
2.4459,0.07115612554197348
2.4498,0.06655316784724619
2.4536,0.07211479215371597
2.4559,0.07846453221815164
2.4598,0.06687552819073073
2.462,0.07019582413524184
2.4659,0.07793811328816247
2.4682,0.07115612554197348
2.472,0.07296557232675216
2.4759,0.07179541791675259
2.4782,0.06805593984312264
2.482,0.07275299775515798
2.4843,0.07030260519551756
2.4882,0.07232760772914393
2.4904,0.07136930364925131
2.4942,0.07040936601201331
2.4981,0.07307182952882041
2.5004,0.07190189612242115
2.5043,0.07540442976495587
2.5066,0.07275299775515798
2.5105,0.07051610659240737
2.5127,0.07211479215371597
2.5165,0.07200835419900464
2.5204,0.06827029455994449
2.5227,0.06912689842342612
2.5266,0.07147586244825987
2.5288,0.07232760772914393
2.5327,0.06827029455994449
2.5349,0.07200835419900464
2.5388,0.0726466803700827
2.5427,0.07179541791675259
2.5449,0.07296557232675216
2.5488,0.07909558605890687
2.5511,0.07147586244825987
2.555,0.07307182952882041
2.5592,0.06912689842342612
2.5614,0.07349665795597549
2.5653,0.07434535454807367
2.5675,0.07019582413524184
2.5714,0.07328428380373797
2.5737,0.07243398536506174
2.5775,0.07930578029013535
2.5814,0.08297153590621953
2.5836,0.0715824010872943
2.5875,0.07930578029013535
2.5898,0.07147586244825987
2.5936,0.07179541791675259
2.5959,0.07455732899317713
2.5998,0.07211479215371597
2.6036,0.0726466803700827
2.6059,0.07656711661154514
2.6097,0.07423933739642319
2.612,0.07200835419900464
2.6159,0.07688379684221225
2.6181,0.06751969580705364
2.622,0.07211479215371597
2.6258,0.08077494723740308
2.6281,0.07466328630165187
2.632,0.07593322139367409
2.6342,0.07741120180354955
2.6381,0.07339048089131328
2.6404,0.06547729867977647
2.6442,0.07349665795597549
2.6481,0.06741238569559727
2.6503,0.06827029455994449
2.6542,0.07434535454807367
2.6565,0.07381506908677604
2.6604,0.07190189612242115
2.6626,0.07147586244825987
2.6665,0.07360281500487709
2.6703,0.07360281500487709
2.6726,0.075086916283567
2.6764,0.07804343644872702
2.6787,0.06784150350147389
2.6826,0.07698931735690895
2.6848,0.08119400618385342
2.6886,0.07317806668529414
2.6926,0.07423933739642319
2.6948,0.07793811328816247
2.6987,0.07434535454807367
2.7009,0.07519277400332136
2.7048,0.07381506908677604
2.7071,0.08098451569089704
2.7109,0.07529861182795816
2.7148,0.07466328630165187
2.717,0.07476922367755012
2.7209,0.07498103866081429
2.7231,0.07413330028215093
2.727,0.07296557232675216
2.7292,0.075086916283567
2.7331,0.06976849730066181
2.737,0.07381506908677604
2.7392,0.07867496208140423
2.7431,0.07328428380373797
2.7454,0.07413330028215093
2.7492,0.06805593984312264
2.7515,0.07317806668529414
2.7554,0.07614459909228088
2.7592,0.07434535454807367
2.7615,0.07603892016087599
2.7654,0.07656711661154514
2.7676,0.07445135174461992
2.7715,0.07190189612242115
2.7738,0.08224029127184806
2.7776,0.07688379684221225
2.7815,0.06869875936838188
2.7838,0.075086916283567
2.7876,0.07614459909228088
2.7899,0.07603892016087599
2.7938,0.07551022782139416
2.796,0.07646151694772829
2.7999,0.08014577353469221
2.8038,0.07625025819572873
2.806,0.07147586244825987
2.81,0.07814873991503912
2.8122,0.07656711661154514
2.8161,0.07688379684221225
2.8203,0.07487514112797289
2.8225,0.07646151694772829
2.8264,0.07455732899317713
2.8287,0.07656711661154514
2.8325,0.07040936601201331
2.8348,0.07783277042478876
2.8386,0.07867496208140423
2.8425,0.07551022782139416
2.8448,0.07720029908808534
2.8486,0.07625025819572873
2.8509,0.08307592195597024
2.8547,0.077622025562877
2.857,0.07625025819572873
2.8609,0.07339048089131328
2.8647,0.07677825655116699
2.867,0.07878014753359075
2.8709,0.07656711661154514
2.8731,0.07793811328816247
2.877,0.07572176432326128
2.8793,0.07909558605890687
2.8831,0.077622025562877
2.887,0.08515958984857797
2.8893,0.07867496208140423
2.8931,0.08046044825500509
2.8954,0.0815080958746277
2.8992,0.07878014753359075
2.9015,0.07772740785241705
2.9053,0.07930578029013535
2.9092,0.07793811328816247
2.9115,0.07909558605890687
2.9153,0.07814873991503912
2.9176,0.0725403429095115
2.9215,0.07688379684221225
2.9237,0.07878014753359075
2.9275,0.07211479215371597
2.9314,0.07688379684221225
2.9337,0.07793811328816247
2.9376,0.07275299775515798
2.9398,0.07814873991503912
2.9437,0.07667269647675123
2.946,0.08035557621765932
2.9498,0.07814873991503912
2.9537,0.07856975697870627
2.9559,0.08599090306649781
2.9598,0.08014577353469221
2.9621,0.08265826161003975
2.9659,0.07856975697870627
2.9682,0.08004084287450564
2.972,0.08213575019696329
2.9759,0.07993589265893153
2.9782,0.07951589609527243
2.982,0.07019582413524184
2.9843,0.07941084799250309
2.9881,0.08067013375741094
2.9904,0.07867496208140423
2.9943,0.08578318978234734
2.9981,0.0798309228802836
3.0004,0.08297153590621953
3.0043,0.0810892706785209
3.0065,0.08004084287450564
3.0104,0.0798309228802836
3.0126,0.08171739172024317
3.0165,0.08046044825500509
3.0204,0.07909558605890687
3.0226,0.07962092460575754
3.0265,0.08328463602526615
3.0288,0.08098451569089704
3.0326,0.0798309228802836
3.0349,0.08224029127184806
3.0387,0.08161275352087483
3.0426,0.06976849730066181
3.0449,0.07962092460575754
3.0487,0.07972593353205326
3.051,0.07972593353205326
3.0549,0.08858087539077086
3.0572,0.07972593353205326
3.061,0.08129872221335521
3.0649,0.08297153590621953
3.0672,0.07519277400332136
3.071,0.08171739172024317
3.0733,0.07083620699247728
3.0772,0.08014577353469221
3.0814,0.07888531334221405
3.0836,0.08858087539077086
3.0875,0.07772740785241705
3.0898,0.0798309228802836
3.0936,0.08161275352087483
3.0959,0.0815080958746277
3.0997,0.0798309228802836
3.1036,0.08140341877427204
3.1059,0.08827070691217109
3.1098,0.08307592195597024
3.112,0.08056530076570123
3.1159,0.08203118971169232
3.1182,0.08515958984857797
3.122,0.08182201048074589
3.1259,0.0815080958746277
3.1282,0.08077494723740308
3.132,0.08056530076570123
3.1343,0.08224029127184806
3.1382,0.08234481294355245
3.1404,0.08140341877427204
3.1443,0.07846453221815164
3.1482,0.07993589265893153
3.1504,0.08286713050323868
3.1543,0.08203118971169232
3.1566,0.07243398536506174
3.1605,0.08796036750521186
3.1627,0.08087974121255037
3.1666,0.07614459909228088
3.1705,0.07804343644872702
3.1728,0.08307592195597024
3.1766,0.0810892706785209
3.1789,0.08203118971169232
3.1828,0.08297153590621953
3.1869,0.08578318978234734
3.1892,0.07846453221815164
3.1931,0.08182201048074589
3.1953,0.08224029127184806
3.1992,0.08203118971169232
3.2015,0.08992296821089596
3.2053,0.08129872221335521
3.2092,0.08286713050323868
3.2115,0.08796036750521186
3.2154,0.08213575019696329
3.2176,0.08244931521889054
3.2215,0.08349327276887308
3.2238,0.08171739172024317
3.2261,0.08422289325669219
3.2284,0.0798309228802836
3.2322,0.07814873991503912
3.2345,0.08401452670281184
3.2384,0.083180288660059
3.2425,0.07856975697870627
3.2448,0.08796036750521186
3.2487,0.08182201048074589
3.251,0.08213575019696329
3.2549,0.08224029127184806
3.2572,0.08547147613379291
3.2611,0.08265826161003975
3.265,0.08307592195597024
3.2672,0.07709481810306418
3.2712,0.08213575019696329
3.2734,0.09002607376001137
3.2773,0.08349327276887308
3.2814,0.08265826161003975
3.2837,0.08098451569089704
3.2876,0.08495156965441808
3.2898,0.11709768701114864
3.2937,0.08098451569089704
3.296,0.08827070691217109
3.2999,0.07835928779239065
3.3037,0.08619853976483594
3.306,0.09187875287476377
3.31,0.08161275352087483
3.3122,0.08411871961700967
3.3162,0.08234481294355245
3.3203,0.09054131853344849
3.3225,0.08588705600132673
3.3264,0.08536753323001722
3.3287,0.07793811328816247
3.3326,0.08297153590621953
3.3349,0.08025068464677965
3.3387,0.08650985133702882
3.3426,0.08307592195597024
3.3449,0.09126187015211684
3.3488,0.08557539985584928
3.351,0.09228963292849635
