Experiment: prion_toggle_expt_20190418 vial 5, Thu Apr 18 11:34:04 2019
0.3621,0.07037151710311917
0.3644,0.05992641900592677
0.3682,0.07886234495598776
0.3705,0.0573242422922049
0.3743,0.05793755649394505
0.3782,0.06706129904182934
0.3805,0.0649450546063357
0.3844,0.0751533715795949
0.3866,0.0657017307395269
0.3905,0.07201966686033634
0.3927,0.06645743447066454
0.3966,0.07351398879136628
0.4005,0.07351398879136628
0.499,0.05931517780402684
0.5014,0.06297312739893224
0.5037,0.06403575606671508
0.5075,0.05778428793826418
0.5116,0.06826717127921
0.5138,0.07112124853116475
0.5177,0.07960134332748137
0.5199,0.0573242422922049
0.5237,0.07782618614536174
0.526,0.05931517780402684
0.5299,0.06706129904182934
0.5338,0.06373234379651294
0.536,0.06660845875345522
0.5399,0.06433901184847235
0.5422,0.06464211130676745
0.546,0.07693659595442348
0.5483,0.07216926995550033
0.5521,0.06706129904182934
0.556,0.07052153984774723
0.5582,0.06600412877705031
0.5621,0.08533391620261721
0.5644,0.06706129904182934
0.5682,0.07067152434293256
0.5705,0.07157062919148771
0.5744,0.07112124853116475
0.5782,0.06539917711778465
0.5805,0.06555047338691722
0.5844,0.08122388174310213
0.5866,0.06721216835242227
0.5905,0.07530218015834222
0.5927,0.06856825342888673
0.5966,0.06418740350833163
0.6005,0.07261785113467845
0.6027,0.07351398879136628
0.6066,0.08033941518076437
0.6088,0.06691039101868945
0.6127,0.07246836207289942
0.6149,0.07589703847949414
0.6188,0.0649450546063357
0.6227,0.07336472726366505
0.6249,0.06600412877705031
0.6288,0.08122388174310213
0.631,0.06068957774431549
0.6349,0.07841850021319452
0.6371,0.06615526950285844
0.641,0.0657017307395269
0.6449,0.07752980544739208
0.6472,0.07112124853116475
0.6511,0.07187002571449241
0.6533,0.05717081367934762
0.6572,0.07231883501975744
0.6594,0.06856825342888673
0.6633,0.0649450546063357
0.6672,0.0709713786647197
0.6694,0.0657017307395269
0.6733,0.07246836207289942
0.6755,0.06068957774431549
0.6794,0.07216926995550033
0.6816,0.07752980544739208
0.6855,0.06691039101868945
0.6894,0.07231883501975744
0.6916,0.06675944426267799
0.6955,0.07619424231577687
0.6977,0.06675944426267799
0.7016,0.07201966686033634
0.7038,0.06841773161921916
0.7077,0.06781525887526163
0.7116,0.07291671536311517
0.7138,0.06129939216536684
0.7177,0.07336472726366505
0.7199,0.07574838025940034
0.7238,0.06871873672837792
0.7261,0.06675944426267799
0.7299,0.06555047338691722
0.7338,0.06585294919608886
0.736,0.06736299897077602
0.7399,0.06796593492743863
0.7421,0.06751379091718279
0.746,0.0700713567856508
0.7482,0.06721216835242227
0.7521,0.06766454421192458
0.756,0.07619424231577687
0.7582,0.06736299897077602
0.7621,0.0751533715795949
0.7644,0.06841773161921916
0.7682,0.06856825342888673
0.7705,0.0694705762779737
0.7743,1.4889815516473264
0.7782,0.07261785113467845
0.7805,0.061451746977515764
0.7844,0.07306609056921376
0.7866,0.07559968447879273
0.7905,0.07381239830600217
0.7927,0.07440876372145144
0.7966,0.06645743447066454
0.8004,0.07589703847949414
0.8027,0.06721216835242227
0.8066,0.06871873672837792
0.8088,0.06600412877705031
0.8127,0.08107656289018328
0.815,0.0681165723886843
0.8188,0.06691039101868945
0.8227,0.08151840891109252
0.8249,0.06886918153785304
0.8288,0.07604565915848838
0.831,0.07381239830600217
0.8349,0.07589703847949414
0.8372,0.06977104323064376
0.841,0.06600412877705031
0.8449,0.07559968447879273
0.8471,0.06766454421192458
0.851,0.07455776068669451
0.8532,0.06721216835242227
0.8571,0.07530218015834222
0.8593,0.07187002571449241
0.8632,0.06886918153785304
0.8671,0.07678820011526266
0.8694,0.06916995576725604
0.8732,0.07663976685114582
0.8754,0.06766454421192458
0.8793,0.07381239830600217
0.8815,0.06796593492743863
0.8854,0.07366321246560004
0.8894,0.06962082893903743
0.8916,0.06886918153785304
0.8955,0.0764912961427493
0.8977,0.06901958787744
0.9016,0.07738155911515099
0.9038,0.07396154633218188
0.9077,0.06916995576725604
0.9116,0.07634278797074456
0.9138,0.06962082893903743
0.9177,0.07574838025940034
0.9199,0.0787144338899175
0.9238,0.07022145608907726
0.926,0.0694705762779737
0.9299,0.069921219172842
0.9338,0.0772332754350864
0.936,0.07067152434293256
0.9399,0.08313568012938655
0.9421,0.06706129904182934
0.946,0.08562639537998296
0.9482,0.06464211130676745
0.9521,0.0700713567856508
0.956,0.07782618614536174
0.9582,0.0693202852274033
0.9621,0.07574838025940034
0.9644,0.07767801445105427
0.9682,0.07485564148772594
0.9705,0.07291671536311517
0.9743,0.0681165723886843
0.9782,0.07678820011526266
0.9805,0.06675944426267799
0.9844,0.07693659595442348
0.9866,0.0657017307395269
0.9905,0.07663976685114582
0.9927,0.0709713786647197
0.9966,0.07797432054953957
1.0005,0.08518762212895226
1.0027,0.07500452536255242
1.0066,0.06781525887526163
1.0088,0.06856825342888673
1.0126,0.0709713786647197
1.0149,0.06916995576725604
1.0187,0.06600412877705031
1.0227,0.07589703847949414
1.0249,0.06962082893903743
1.0288,0.07604565915848838
1.031,0.0709713786647197
1.0349,0.07157062919148771
1.0371,0.06962082893903743
1.041,0.06901958787744
1.0449,0.0772332754350864
1.0471,0.07381239830600217
1.051,0.0681165723886843
1.0533,0.07276730222483918
1.0571,0.07827047756427596
1.0594,0.07082147060860988
1.0632,0.07246836207289942
1.0671,0.08284196102040875
1.0693,0.06433901184847235
1.0732,0.07559968447879273
1.0754,0.07037151710311917
1.0793,0.07752980544739208
1.0816,0.07082147060860988
1.0854,0.07112124853116475
1.0894,0.08518762212895226
1.0916,0.07082147060860988
1.0955,0.07634278797074456
1.0977,0.07945361785078209
1.1016,0.0787144338899175
1.1038,0.08033941518076437
1.1077,0.07752980544739208
1.1115,0.07752980544739208
1.1138,0.07974903174348569
1.1177,0.08137116374378817
1.1199,0.07201966686033634
1.1237,0.07827047756427596
1.126,0.06736299897077602
1.1298,0.06962082893903743
1.1338,0.07411065656376303
1.1361,0.07067152434293256
1.1399,0.07708495438793905
1.1422,0.06645743447066454
1.146,0.08004429746947705
1.1483,0.07157062919148771
1.1522,0.0709713786647197
1.156,0.07767801445105427
1.1583,0.08033941518076437
1.1622,0.07930585529433953
1.1644,0.0751533715795949
1.1683,0.0873782270211323
1.1705,0.07336472726366505
1.1744,0.07708495438793905
1.1783,0.08591872938709644
1.1805,0.07291671536311517
1.1844,0.08181278882097054
1.1866,0.07351398879136628
1.1905,0.07945361785078209
1.1927,0.07112124853116475
1.1966,0.0694705762779737
1.2004,0.07589703847949414
1.2027,0.08092920716614893
1.2066,0.07455776068669451
1.2088,0.07589703847949414
1.2127,0.08225408290624481
1.2149,0.07246836207289942
1.2188,0.06418740350833163
1.2227,0.08825219295968356
1.225,0.07366321246560004
1.2289,0.07989668311781317
1.2311,0.06721216835242227
1.2349,0.08927018385211749
1.2372,0.07082147060860988
1.241,0.07261785113467845
1.2449,0.07915805563911249
1.2471,0.07037151710311917
1.251,0.0787144338899175
1.2532,0.07663976685114582
1.2571,0.0850412917073351
1.2593,0.07306609056921376
1.2632,0.07157062919148771
1.2671,0.07960134332748137
1.2694,0.0649450546063357
1.2732,0.08004429746947705
1.2755,0.07336472726366505
1.2793,0.08723243988498108
1.2816,0.07440876372145144
1.2855,0.07336472726366505
1.2893,0.08533391620261721
1.2916,0.07455776068669451
1.2955,0.08883411741856317
1.2977,0.07336472726366505
1.3016,0.08078181455210087
1.3038,0.06841773161921916
1.3077,0.07276730222483918
1.3116,0.07485564148772594
1.3138,0.07351398879136628
1.3177,0.08166561726387522
1.3199,0.07396154633218188
1.3238,0.08985110414602993
1.3261,1.5135407663701654
1.3299,0.07500452536255242
1.3338,0.07856648564869495
1.336,0.07678820011526266
1.3399,0.08151840891109252
1.3421,0.07604565915848838
1.346,0.07455776068669451
1.3483,0.07545095111825306
1.3521,0.07634278797074456
1.356,0.0787144338899175
1.3582,0.07172034649814574
1.3621,0.08460208216978105
1.3644,0.07411065656376303
1.3682,0.08181278882097054
1.3705,0.07738155911515099
1.3743,0.06826717127921
1.3782,0.08107656289018328
1.3805,0.07455776068669451
1.3844,0.07604565915848838
1.3866,0.08372267919905196
1.3905,0.07974903174348569
1.3927,0.07411065656376303
1.3966,0.07276730222483918
1.4005,0.08137116374378817
1.4027,0.0693202852274033
1.4066,0.08181278882097054
1.4088,0.07752980544739208
1.4127,0.08781537206914258
1.4149,0.0764912961427493
1.4188,0.0819599236011972
1.4227,0.08078181455210087
1.4249,0.07782618614536174
1.4288,0.08210702162335437
1.431,0.08430909373224482
1.4349,0.09028641878575483
1.4372,0.07619424231577687
1.441,0.07485564148772594
1.4449,0.08240110746863838
1.4471,0.0772332754350864
1.451,0.07634278797074456
1.4533,0.07663976685114582
1.4571,0.08883411741856317
1.4594,0.06841773161921916
1.4632,0.07559968447879273
1.4671,0.07589703847949414
1.4694,0.08254809532930318
1.4733,0.08985110414602993
1.4755,0.07782618614536174
1.4794,0.07812241768278261
1.4816,0.0751533715795949
1.4855,0.07022145608907726
1.4894,0.08181278882097054
1.4916,0.08518762212895226
1.4955,0.08679486186011776
1.4977,0.07306609056921376
1.5016,0.08401595945822748
1.5039,0.06962082893903743
1.5077,0.07351398879136628
1.5116,0.08985110414602993
1.5138,0.07634278797074456
1.5178,0.07960134332748137
1.52,0.07738155911515099
1.5239,0.0905764499680326
1.5261,0.07500452536255242
1.53,0.07559968447879273
1.5338,0.07782618614536174
1.5361,0.07738155911515099
1.54,0.07455776068669451
1.5422,0.0764912961427493
1.5461,0.08591872938709644
1.5483,0.07500452536255242
1.5521,0.07530218015834222
1.556,0.08210702162335437
1.5582,0.07589703847949414
1.5621,0.08489492491927564
1.5644,0.07693659595442348
1.5683,0.08386933758608661
1.5705,0.07142087377467643
1.5744,0.0751533715795949
1.5783,0.08416254483408503
1.5805,0.07246836207289942
1.5844,0.08328248476232458
1.5866,0.08107656289018328
1.5905,0.08137116374378817
1.5928,0.0772332754350864
1.5967,0.07678820011526266
1.6005,0.08269504650698023
1.6028,0.0850412917073351
1.6066,0.07708495438793905
1.6089,0.0787144338899175
1.6128,0.08416254483408503
1.615,0.07306609056921376
1.6189,0.08298883888830755
1.6228,0.08254809532930318
1.625,0.07231883501975744
1.6289,0.08137116374378817
1.6312,0.08474852174626202
1.635,0.08357598427850554
1.6372,0.07782618614536174
1.6411,0.07589703847949414
1.645,0.08460208216978105
1.6472,0.07112124853116475
1.6511,0.08313568012938655
1.6534,0.07752980544739208
1.6573,0.08386933758608661
1.6595,0.0772332754350864
1.6634,0.08357598427850554
1.6672,0.08460208216978105
1.6695,0.07738155911515099
1.6734,0.0862109183713935
1.6756,0.08063438502913911
1.6795,0.08298883888830755
1.6817,0.07901021886602244
1.6856,0.07782618614536174
1.6894,0.0850412917073351
1.6917,0.07142087377467643
1.6956,0.08518762212895226
1.6978,0.07663976685114582
1.7017,0.09332464957671771
1.704,0.07886234495598776
1.7079,0.07693659595442348
1.7117,0.07470671993560929
1.7139,0.07589703847949414
1.7178,0.08474852174626202
1.72,0.07989668311781317
1.7239,0.09144568792464458
1.7261,0.08166561726387522
1.73,0.08460208216978105
1.7339,0.07930585529433953
1.7361,0.07841850021319452
1.74,0.07812241768278261
1.7422,0.07886234495598776
1.7461,0.08298883888830755
1.7484,0.07306609056921376
1.7522,0.07945361785078209
1.7561,0.09534146960428735
1.7584,0.07767801445105427
1.7623,0.07886234495598776
1.7645,0.08151840891109252
1.7684,0.09418984621781723
1.7706,0.07945361785078209
1.7745,0.08225408290624481
1.7784,0.08883411741856317
1.7806,0.07989668311781317
1.7845,0.08810662198329045
1.7868,0.08048691857833656
1.7906,0.09490987447516819
1.7929,0.08078181455210087
1.7967,0.07886234495598776
1.8006,0.08796101502584808
1.8029,0.07559968447879273
1.8067,0.08533391620261721
1.809,0.0801918748174657
1.8128,0.0883977279732302
1.8151,0.08092920716614893
1.819,0.08342925280581381
1.8228,0.09447796308261314
1.8251,0.07663976685114582
1.8289,0.08927018385211749
1.8312,0.07500452536255242
1.8351,0.08284196102040875
1.8373,0.08284196102040875
1.8412,0.08210702162335437
1.845,0.0883977279732302
1.8473,0.07989668311781317
1.8512,0.08999624476545787
1.8534,0.0801918748174657
1.8573,0.08606484199789222
1.8595,0.0915904363321669
1.8634,0.07841850021319452
1.8672,0.08854322704211492
1.8695,0.08048691857833656
1.8733,0.0873782270211323
1.8756,0.07440876372145144
1.8795,0.08679486186011776
1.8817,0.08240110746863838
1.8856,0.07930585529433953
1.8894,0.08912486423424504
1.8917,0.0751533715795949
1.8956,0.08956071559842549
1.8978,0.08854322704211492
1.9017,0.09072141203989004
1.9039,0.08048691857833656
1.9078,0.08225408290624481
1.9117,0.08401595945822748
1.9139,0.08254809532930318
1.9178,0.0910112292348817
1.9201,0.08548017394680318
1.9239,0.08999624476545787
1.9262,0.08679486186011776
1.9301,0.08137116374378817
1.9339,0.0915904363321669
1.9362,0.08210702162335437
1.9401,0.09144568792464458
1.9423,0.08298883888830755
1.9462,0.08941546763414676
1.9485,0.08357598427850554
1.9523,0.08912486423424504
1.9562,0.09462196871647821
1.9585,0.09187982652095172
1.9623,0.08063438502913911
1.9646,0.08416254483408503
1.9684,0.09072141203989004
1.9707,0.07930585529433953
1.9746,0.08181278882097054
1.9784,0.0930359682093691
1.9807,1.54661485350959
1.9845,0.08985110414602993
1.9868,0.09028641878575483
1.9907,0.0876696930949552
1.9929,0.08298883888830755
1.9968,0.08401595945822748
2.0006,0.09231364550634824
2.0029,0.08460208216978105
2.0068,0.09476593917479592
2.009,0.08562639537998296
2.0129,0.09606009329855647
2.0152,0.08679486186011776
2.019,0.08577258052060577
2.0229,0.0917351491916456
2.0252,0.08401595945822748
2.0291,0.09202446833794298
2.0313,0.0787144338899175
2.0352,0.08430909373224482
2.0394,0.08635695852598912
2.0416,0.09274714536228679
2.0455,0.08825219295968356
2.0478,0.08679486186011776
2.0516,0.10006827742148072
2.0539,0.08723243988498108
2.0578,0.09086633845618897
2.0616,0.09144568792464458
2.0639,0.09447796308261314
2.0678,0.0910112292348817
2.0701,0.07500452536255242
2.0739,0.09187982652095172
2.0762,0.08401595945822748
2.08,0.08548017394680318
2.0839,0.09086633845618897
2.0862,0.08562639537998296
2.0901,0.0915904363321669
2.0923,0.07989668311781317
2.0962,0.0913009039511885
2.0984,0.08825219295968356
2.1023,0.08533391620261721
2.1062,0.09447796308261314
2.1084,0.0951976396723535
2.1123,0.09260268083946288
2.1146,0.08063438502913911
2.1184,0.08970592776303521
2.1207,0.094333922255597
2.1245,0.08635695852598912
2.1284,0.094333922255597
2.1307,0.08825219295968356
2.1345,0.09534146960428735
2.1368,0.08781537206914258
2.1406,0.09447796308261314
2.1429,0.08078181455210087
2.1468,0.08548017394680318
2.1506,0.09577274894389287
2.1529,0.08781537206914258
2.1567,0.09476593917479592
2.159,0.08897950876243765
2.1629,0.09490987447516819
2.1651,0.08298883888830755
2.1689,0.08518762212895226
2.1728,0.10035353633013067
2.1751,0.08562639537998296
2.179,0.10248859109788233
2.1812,0.08752397808503476
2.1851,0.09548526444850847
2.1873,0.0883977279732302
2.1912,0.09072141203989004
2.195,0.08999624476545787
2.1973,0.08956071559842549
2.2012,0.10234649433634413
2.2034,0.0876696930949552
2.2073,0.09462196871647821
2.2095,0.08796101502584808
2.2134,0.08430909373224482
2.2173,0.09634729765234384
2.2195,0.08912486423424504
2.2234,0.09706469694881603
2.2256,0.08956071559842549
2.2294,0.0966343621448913
2.2317,0.08386933758608661
2.2355,0.08825219295968356
2.2394,0.09964013014413053
2.2417,0.0917351491916456
2.2456,0.11179210042471555
2.2478,0.0913009039511885
2.2517,0.10842595475568206
2.254,0.09144568792464458
2.2578,0.09606009329855647
2.2617,0.09072141203989004
2.264,0.08854322704211492
2.2678,0.10063865731067922
2.2701,0.0913009039511885
2.2739,0.09072141203989004
2.2762,0.09144568792464458
2.2801,0.09231364550634824
2.2839,0.09706469694881603
2.2862,0.09086633845618897
2.29,0.09749471784828057
2.2923,0.08723243988498108
2.2962,0.09778122428802494
2.2984,0.09187982652095172
2.3023,0.09706469694881603
2.3062,0.09906878308128597
2.3084,0.09992559620139652
2.3123,0.10106608046495724
2.3145,0.0905764499680326
2.3184,0.09949734527269172
2.3207,0.0915904363321669
2.3245,0.0910112292348817
2.3284,0.09778122428802494
2.3306,0.09187982652095172
2.3345,0.11067218380230681
2.3367,0.09505377463516229
2.3406,0.09921167175843904
2.3428,0.09677784198677575
2.3467,0.09318032656914133
2.3505,0.09476593917479592
2.3528,0.09231364550634824
2.3567,0.10163549652838944
2.359,0.09361318960619025
2.3628,0.1082852811409265
2.3651,0.0910112292348817
2.369,0.09749471784828057
2.3728,0.09878290180098093
2.3751,0.0913009039511885
2.379,0.09935452581651205
2.3812,0.0937574066634892
2.3851,0.1030566360405456
2.3874,0.08752397808503476
2.3912,0.09216907466046287
2.3951,0.10518194558350036
2.3974,0.0951976396723535
2.4012,0.1030566360405456
2.4035,0.09692128691562107
2.4074,0.10772225106773359
2.4096,0.09577274894389287
2.4135,0.09534146960428735
2.4173,0.10220436333068728
2.4196,0.08635695852598912
2.4235,0.10035353633013067
2.4258,0.09562902422253572
2.4296,0.09548526444850847
2.4338,0.10772225106773359
2.4361,0.09476593917479592
2.4399,0.10049611405287662
2.4422,0.09534146960428735
2.446,0.10191999851933264
2.4483,0.09562902422253572
2.4522,0.08752397808503476
2.456,0.10035353633013067
2.4583,0.09835381980730196
2.4621,0.10049611405287662
2.4644,0.09490987447516819
2.4683,0.10518194558350036
2.4705,0.0940457349516386
2.4744,0.09014134963936282
2.4783,0.09792442531191936
2.4805,0.10120848603346433
2.4844,0.10263065363218793
2.4867,0.09490987447516819
2.4905,0.10049611405287662
2.4928,0.0917351491916456
2.4966,0.09577274894389287
2.5005,0.10475749583231764
2.5027,0.09390158843941121
2.5066,0.10546474251390237
2.5088,0.10291467608665616
2.5127,0.10006827742148072
2.5149,0.09720807210374716
2.5188,0.09778122428802494
2.5227,0.10404940018650688
2.525,0.09115608439390677
2.5288,0.10574740394337256
2.5311,0.10234649433634413
2.5349,0.1063123208311687
2.5372,0.09735141239778367
2.5411,0.09906878308128597
2.5449,0.10786305896097215
2.5472,0.09863990916340892
2.551,0.1068766973082349
2.5533,0.09849688183793281
2.5572,0.10758140956382256
2.5594,0.10348231101100325
2.5633,0.10021092412536259
2.5671,0.10546474251390237
2.5694,0.094333922255597
2.5733,0.10729962565819573
2.5755,0.1068766973082349
2.5794,0.10744053443279133
2.5817,0.10884777449363092
2.5855,0.10404940018650688
2.5894,0.11249097077199322
2.5917,0.09906878308128597
2.5955,0.11527820745907347
2.5978,0.10447435956659978
2.6017,0.10800383325997531
2.6039,0.0962037129668265
2.6078,0.09835381980730196
2.6116,0.10772225106773359
2.6139,0.09548526444850847
2.6178,0.10348231101100325
2.62,0.09906878308128597
2.6239,0.11053204468771982
2.6262,0.10546474251390237
2.63,0.09949734527269172
2.6339,0.10969051046217082
2.6362,0.10106608046495724
2.6401,0.11053204468771982
2.6423,0.10234649433634413
2.6462,0.10997115522419909
2.6485,0.10220436333068728
2.6523,0.10969051046217082
2.6562,0.10997115522419909
2.6585,0.10518194558350036
2.6623,0.11109240160210732
2.6646,0.1036241344268296
2.6684,0.11221152192144501
2.6707,0.10447435956659978
2.6746,0.10504049626384893
2.6784,0.12012443434820019
2.6807,0.10348231101100325
2.6846,0.10997115522419909
2.6868,0.09677784198677575
2.6907,0.10856659484180531
2.6929,0.10617114231413183
2.6968,0.10206219806399064
2.7007,0.11791394994928872
2.7029,0.1036241344268296
2.7068,0.1095501380167141
2.7091,0.10234649433634413
2.713,0.11207174786805663
2.7171,0.11249097077199322
2.7194,0.11193194070783496
2.7233,0.1205379807329976
2.7255,0.10602993000487393
2.7294,0.1063123208311687
2.7317,0.10574740394337256
2.7355,0.10560609015794009
2.7394,0.1126306456012447
2.7416,0.11290989614784186
2.7455,0.10744053443279133
2.7478,0.10376592375016935
2.7517,0.12012443434820019
2.7539,0.10659457655482951
2.7578,0.10461594468708357
2.7617,0.10842595475568206
2.7639,0.11067218380230681
2.7678,0.11458263100562416
2.7701,0.10546474251390237
2.7739,0.1133285244280664
2.7762,0.1039076789978024
2.7801,0.10006827742148072
2.7839,0.11458263100562416
2.7862,0.10574740394337256
2.7901,0.1133285244280664
2.7923,0.10049611405287662
2.7962,0.1116522270026068
2.7985,0.10772225106773359
2.8023,0.11346800124150302
2.8062,0.11221152192144501
2.8085,0.09906878308128597
2.8124,0.11527820745907347
2.8146,0.10191999851933264
2.8185,0.11053204468771982
2.8227,0.11221152192144501
2.825,0.10842595475568206
2.8288,0.11249097077199322
2.8311,0.11500007520929145
2.835,0.11569516032105476
2.8373,0.1131890146519603
2.8411,0.1063123208311687
2.845,0.11374685604420032
2.8472,0.11346800124150302
2.8511,0.11025166658942176
2.8534,0.10701770711240233
2.8573,0.11694425518890084
2.8595,0.10800383325997531
2.8634,0.10772225106773359
2.8673,0.11500007520929145
2.8695,0.1133285244280664
2.8734,0.11486095993443435
2.8757,0.10206219806399064
2.8796,0.11638942810907293
2.8818,0.1095501380167141
2.8857,0.10842595475568206
2.8896,0.12287595726598877
2.8919,0.10912882022724268
2.8958,0.10969051046217082
2.898,0.11095236224332883
2.9019,0.10248859109788233
2.906,0.11500007520929145
2.9083,0.11736003365348546
2.9121,0.11819071338239295
2.9144,0.11109240160210732
2.9183,0.11749856144514004
2.9205,0.10940973217327254
2.9244,0.10758140956382256
2.9283,0.11722147335731847
2.9306,0.11067218380230681
2.9345,0.11736003365348546
2.9367,0.11207174786805663
2.9406,0.11819071338239295
2.9428,0.10546474251390237
2.9467,0.10884777449363092
2.9506,0.1165281837611074
2.9528,0.11846734717185292
2.9567,0.12328758258462891
2.9589,0.11025166658942176
2.9628,0.11984857581362052
2.9651,0.11290989614784186
2.9689,0.11221152192144501
2.9728,0.11805234787907848
2.9751,0.10433274045416097
2.979,0.11791394994928872
2.9812,0.10518194558350036
2.9851,0.11832904647479259
2.9874,0.11458263100562416
2.9912,0.10997115522419909
2.9951,0.12150179783771442
2.9973,0.10546474251390237
3.0012,0.12752433733967994
3.0035,0.11193194070783496
3.0073,0.1190202263174136
3.0096,0.11290989614784186
3.0134,0.11680559728532991
3.0173,0.11819071338239295
3.0196,0.11458263100562416
3.0235,0.11943454628624162
3.0258,0.1095501380167141
3.0296,0.11541722446562686
3.0338,0.12095123778669326
3.0361,0.1127702873878551
3.0399,0.1131890146519603
3.0422,0.11290989614784186
3.0461,0.12983488835977308
3.0483,0.11290989614784186
3.0522,0.1131890146519603
3.0561,0.11929647192186721
3.0583,0.11249097077199322
3.0622,0.12136420592401764
3.0644,0.11109240160210732
3.0683,0.11998652118565545
3.0706,0.1238359706178489
3.0744,0.1126306456012447
3.0783,0.12342472731886955
3.0806,0.11722147335731847
3.0844,0.12177688555882815
3.0867,0.11513915771223315
3.0906,0.12397298813336022
3.0928,0.11472181187182962
3.0967,0.11249097077199322
3.1005,0.1161118189466217
3.1028,0.1095501380167141
3.1066,0.12122658195449842
3.1089,0.11625063984281514
3.1128,0.12246404495470076
3.115,0.11025166658942176
3.1189,0.11346800124150302
3.1228,0.12369892132034366
3.125,0.1208135175577425
3.1289,0.12369892132034366
3.1312,0.11832904647479259
3.1351,0.12150179783771442
3.1373,0.11638942810907293
3.1412,0.11625063984281514
3.1451,0.1262974378527244
3.1473,0.11541722446562686
3.1512,0.12315040600784366
3.1534,0.11095236224332883
3.1573,0.130648225458891
3.1596,0.11805234787907848
3.1634,0.1158340792014898
3.1673,0.13024169678414488
3.1696,0.11151232042541093
3.1734,0.12506798591677537
3.1757,0.11943454628624162
3.1796,0.12506798591677537
3.1818,0.1190202263174136
3.1857,0.11025166658942176
3.1895,0.12479442665005935
3.1918,0.11874385144210553
3.1956,0.1267066874168643
3.1979,0.12067576521163081
3.2018,0.13146044513599975
3.204,0.11915836527075152
3.2116,0.1133285244280664
3.2155,0.12738814088354466
3.2178,0.1131890146519603
3.2217,0.12766050241805482
3.224,0.11915836527075152
3.2278,0.13537052159850615
3.2301,0.12122658195449842
3.2339,0.11860561548910642
3.2378,0.12725191303481065
3.2401,0.1205379807329976
3.2439,0.1315957066649318
3.2462,0.12246404495470076
3.25,0.12834085766190073
3.2523,0.12874869522211174
3.2562,0.12205184524016177
3.26,0.13010612507881136
3.2623,0.12040016410647292
3.2662,0.12888457856639324
3.2684,0.11555620874769046
3.2723,0.12725191303481065
3.2745,0.12136420592401764
3.2784,0.12067576521163081
3.2823,0.12902043068067348
3.2845,0.12150179783771442
3.2884,0.13213644354977783
3.2907,0.12575133053437826
